box_quality_tag,box_status,brooks_setup_types,brooks_status,candidate_type,code,commission,compact_kline_pass,entry_archetype,entry_date,entry_price,exit_date,exit_price,exit_reason,intraday_stop_breach,market_status,multi_path_confirmed,net_profit,net_return,parameter_set_id,passed_path_count,path_evidence_band,path_evidence_score,pattern_type,r_multiple,score_model_version,setup_id,setup_quality_band,setup_quality_score,signal_date,slippage,start_event_quality_score,start_quality_band,stop_loss_price,support_reaction_band,support_reaction_score,tail_path,tail_path_summary,tail_paths,tail_primary_path,tax,total_score,trade_id
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,300433,10.0,False,SUPPORT_PULLBACK,2025-02-26,28.77875,2025-02-28,27.05292,STOP,False,MARKET_STRONG,False,-183.99147,-0.0639331,s6ps-72c95a6c2894ac19,1,15-19,18,UNKNOWN,-1.015941,S6_FORMAL_ORIGINAL_V1,s6setup-6fd44620e71703dd5869,15-19,15,2025-02-25,0.055832,19,15-19,27.08,10-14,10,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,1.4084780000000001,75,s6trade-1abeefdd52db849b2487
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,300476,10.0,False,SUPPORT_PULLBACK,2025-02-24,52.276957,2025-02-25,50.09985,STOP,True,MARKET_STRONG,False,-230.318053,-0.04405728,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.023578,S6_FORMAL_ORIGINAL_V1,s6setup-11dbbafba14f90677417,15-19,19,2025-02-21,0.102377,0,00-04,50.15,10-14,10,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,2.60737,65,s6trade-12ff513c41ba1526ccf9
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,300499,10.0,False,SUPPORT_PULLBACK,2025-01-17,20.034014,2025-01-27,18.55143,STOP,False,MARKET_WEAK,False,-159.224553,-0.07947711,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.012684,S6_FORMAL_ORIGINAL_V1,s6setup-768ce634b91bc906129f,15-19,17,2025-01-16,0.038585,20,20-24,18.57,10-14,10,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.966156,77,s6trade-f6994cf6b9d93dc0a26d
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,KEY_CANDIDATE,300570,10.0,False,SUPPORT_PULLBACK,2025-02-19,108.23813,2025-02-27,98.42148,STOP,False,MARKET_NEUTRAL,False,-996.792756,-0.09209257,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.010138,S6_FORMAL_ORIGINAL_V1,s6setup-3986c8745c0b371174d6,10-14,11,2025-02-18,0.20666,19,15-19,98.52,05-09,5,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,5.127734,75,s6trade-97cfbc962eb2e9bdbdf7
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,KEY_CANDIDATE,300672,10.0,False,SUPPORT_PULLBACK,2025-03-10,80.71063,2025-03-13,76.8231,STOP,False,MARKET_STRONG,False,-402.751693,-0.0499007,s6ps-72c95a6c2894ac19,1,20-24,20,PLATFORM,-1.02018,S6_FORMAL_ORIGINAL_V1,s6setup-32dc82a04fb7ced0284e,15-19,15,2025-03-07,0.157534,19,15-19,76.9,05-09,7,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,3.998689,89,s6trade-5d8a586094fabb7e44d3
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,300708,10.0,False,SUPPORT_PULLBACK,2025-01-23,9.289625,2025-02-28,8.52147,STOP,False,MARKET_NEUTRAL,False,-87.259389,-0.09393209,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.011229,S6_FORMAL_ORIGINAL_V1,s6setup-b2367d9b2268a7686973,15-19,15,2025-01-22,0.017811,8,05-09,8.53,05-09,8,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.44388500000000003,73,s6trade-df6b994732132fe82e74
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,300925,10.0,False,SUPPORT_PULLBACK,2025-02-27,27.312285,2025-02-28,25.45452,STOP,False,MARKET_STRONG,False,-197.102,-0.07216606,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.013906,S6_FORMAL_ORIGINAL_V1,s6setup-d8b6e59064233c9bba19,10-14,14,2025-02-26,0.052767,17,15-19,25.48,05-09,8,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,1.325493,71,s6trade-8e86189f228c459e1724
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,301018,10.0,False,SUPPORT_PULLBACK,2025-03-11,34.2628,2025-03-14,32.25771,STOP,False,MARKET_STRONG,False,-212.18839,-0.06192967,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.016368,S6_FORMAL_ORIGINAL_V1,s6setup-cc392f2d0222a4fe9096,15-19,16,2025-03-10,0.066521,18,15-19,32.29,10-14,10,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,1.679407,73,s6trade-bd07528ead7b20d4a623
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,600143,10.0,False,SUPPORT_PULLBACK,2025-03-10,12.22221,2025-03-13,11.41857,STOP,False,MARKET_STRONG,False,-90.958567,-0.07442072,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.014428,S6_FORMAL_ORIGINAL_V1,s6setup-6092a0709aeb7d5bf7ef,15-19,16,2025-03-07,0.023641,18,15-19,11.43,10-14,10,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.594569,73,s6trade-df136c06f4b73bec91a1
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,600183,10.0,False,SUPPORT_PULLBACK,2025-02-14,27.83781,2025-03-03,26.10387,STOP,False,MARKET_NEUTRAL,False,-184.753142,-0.0663677,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.0153,S6_FORMAL_ORIGINAL_V1,s6setup-1b4b8c32e05f3a73b56c,15-19,19,2025-02-13,0.053942,20,20-24,26.13,05-09,5,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,1.359136,72,s6trade-e4b76257ef1e55488660
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,603803,10.0,False,SUPPORT_PULLBACK,2025-02-26,12.13212,2025-02-28,11.29869,STOP,False,MARKET_STRONG,False,-93.931362,-0.0774237,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.013757,S6_FORMAL_ORIGINAL_V1,s6setup-c56d5e5e2670936dee5a,10-14,13,2025-02-25,0.023431,18,15-19,11.31,10-14,10,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.588366,71,s6trade-b629015537ddf6437617
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,WATCH_CANDIDATE,603881,10.0,False,SUPPORT_PULLBACK,2025-01-24,13.324005,2025-02-06,15.90408,TARGET,False,MARKET_NEUTRAL,False,247.183063,0.18551709,s6ps-72c95a6c2894ac19,1,15-19,18,UNKNOWN,6.23199,S6_FORMAL_ORIGINAL_V1,s6setup-769dbc0aa6c781e2a020,10-14,14,2025-01-23,0.029228,9,05-09,12.91,05-09,8,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.824432,66,s6trade-de36fcc1106e08bad6d3
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,KEY_CANDIDATE,688116,10.0,False,SUPPORT_PULLBACK,2025-03-19,47.898851,2025-03-20,44.736219,STOP_GAP,True,MARKET_STRONG,False,-328.592632,-0.06860136,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.171844,S6_FORMAL_ORIGINAL_V1,s6setup-65a2e1a2902a6aeebe6b,10-14,11,2025-03-18,0.092635,19,15-19,45.2,05-09,8,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,2.329446,77,s6trade-752ce013f0377d2da591
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,KEY_CANDIDATE,688365,10.0,False,SUPPORT_PULLBACK,2025-02-28,16.2162,2025-03-03,14.96502,STOP,True,MARKET_STRONG,False,-135.897432,-0.0838035,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.012118,S6_FORMAL_ORIGINAL_V1,s6setup-64d319ec3fed7506b843,10-14,13,2025-02-27,0.031181,19,15-19,14.98,05-09,8,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.779432,77,s6trade-c7e1f175bb5e0486e5c9
NONE,DISABLED_FORMAL_PROFILE,[],BROOKS_DISABLED,KEY_CANDIDATE,688400,10.0,False,SUPPORT_PULLBACK,2025-03-13,37.05702,2025-03-14,33.45651,STOP_GAP,True,MARKET_STRONG,False,-371.794342,-0.10033034,s6ps-72c95a6c2894ac19,1,20-24,20,UNKNOWN,-1.459457,S6_FORMAL_ORIGINAL_V1,s6setup-0a8741d4a131b842e137,10-14,11,2025-03-12,0.070514,19,15-19,34.59,10-14,10,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,1.74334,79,s6trade-6f00b39421e2239f0f70
