amount_avg_10,amount_avg_30,amount_avg_60,atr14,atr20,atr5,atr_contraction_ratio,avg_body_ratio_5,avg_kline_overlap_ratio,box_break_reason,box_center_shift,box_days,box_end_date,box_first_half_volume,box_height,box_high,box_high_test_count,box_low,box_low_test_count,box_position,box_position_raw,box_quality_score,box_quality_tag,box_second_half_volume,box_selection_reason,box_start_date,box_status,box_tail_enabled,box_tail_pass,box_tail_score,box_volume_contraction_ratio,box_width,brooks_result,brooks_setup_types,brooks_status,brooks_tail_enabled,brooks_tail_pass,brooks_tail_premium,brooks_tail_score,brooks_trade_ready,brooks_trade_trigger_type,brooks_trigger_price,brooks_trigger_valid_until,buy_zone_high,buy_zone_low,buy_zone_valid_days,candidate_type,classification,close,close_range_5,code,compact_close_range_5,compact_kline_enabled,compact_kline_pass,compact_kline_reasons,compact_kline_risk_tags,compact_kline_score,config_hash,consecutive_down_days,consecutive_down_low,consecutive_down_max_high_break_pct,consecutive_down_min_low_margin_pct,consecutive_down_no_new_streak_low,consecutive_down_structure_pass,consecutive_down_structure_version,conservative_rr,consolidation_days,consolidation_start_date,contraction_count,cooldown_until_date,current_close_position,current_price,current_price_adj,current_price_raw,current_volume_ratio_20,daily_return,data_source,days_in_pool,days_since_start,decision_profile,defense_support_price,distribution_day_count,dry_stable_score,enable_market_filter,entry_archetype,evaluation_date,execution_notes,execution_target_1_5r,execution_target_2_5r,execution_target_2r,execution_target_3_5r,exit_date,exit_reason,failed_breakout_count,first_half_median_close,first_pool_date,first_seen_date,gap_count_5,high_trigger,highest_close_120,highest_close_20,is_limit_up,is_one_word_limit_up,key_support_price,kline_fetched_at,kline_latest_date,kline_overlap_pair_count,last_seen_date,lifecycle_status,limit_up_pct,ma10,ma120,ma20,ma250,ma5,ma50,main_support_ma,market_filter_mode,market_status,matched_market_status,matched_market_symbol,max_body_ratio_5,max_gap_ratio_5,multi_path_confirmed,name,objective_rr_1,objective_rr_2,objective_rr_score,objective_target_1,objective_target_2,original_tail_pass,original_tail_score,parameter_set_id,passed_path_count,path_evidence_score,pattern_depth_pct,pattern_end_date,pattern_height,pattern_low,pattern_score,pattern_score_component,pattern_start_date,pattern_type,phase_status,pivot_price,pivot_source,pool_age_trading_days,pre_market_candidate_type,pre_tail_avg_volume_20,price_basis,prior_key_support_price,pullback_from_20d_high,quote_status,range_10,range_5,ranking_score,recent_tail_status,reentry_count,reject_reasons,relative_strength_10,relative_strength_20,relative_strength_20_observed,relative_strength_5,relative_strength_60,relative_strength_periods_observed,relative_strength_risk_score,relative_strength_trend,return_10,return_20,return_5,reward_amount_1,reward_amount_2,reward_amount_3,risk_amount,risk_control_score,risk_reward_ratio_1,risk_reward_ratio_2,risk_reward_ratio_3,risk_reward_score,risk_tags,score_model_version,score_reasons,second_half_median_close,sector_name,selection_diagnostic_reasons,selection_diagnostic_risk_tags,selection_diagnostics_version,setup_gain_retention_ratio,setup_id,setup_quality_reasons,setup_quality_risk_tags,setup_quality_score,signal_date,start_age_days,start_date,start_day_amount,start_day_close_position,start_day_return,start_day_self_amount_percentile,start_day_volume_ratio,start_event_quality_score,start_failure_reasons,start_follow_through_return_5,start_gain_retention_ratio,start_grade,start_low,start_max_close_drawdown_5,start_type,stop_loss_price,strategy_version,strong_start_score,suggested_buy_price,suggested_limit_price,suggestion,support_cluster_score,support_cluster_sources,support_confirmation_status,support_reaction_reasons,support_reaction_risk_tags,support_reaction_score,support_score,support_status,support_test_count,support_zone_high,support_zone_low,tactical_support_price,tail_atr_contraction_ratio,tail_avg_volume,tail_body_contraction_ratio,tail_days,tail_pass,tail_path,tail_path_summary,tail_paths,tail_primary_path,tail_range_contraction_ratio,tail_regime_abs_return_ratio,tail_regime_body_ratio,tail_regime_close_dispersion,tail_regime_days,tail_regime_delta_bic,tail_regime_enabled,tail_regime_low_slope_atr,tail_regime_model_version,tail_regime_range_ratio,tail_regime_reasons,tail_regime_risks,tail_regime_start_date,tail_regime_status,tail_regime_volume_ratio,tail_score,tail_segmentation_score,tail_segmentation_status,tail_start_date,tail_volume_ratio,target_price_1,target_price_2,target_price_3,total_score,trading_days,ttm_bb_lower,ttm_bb_upper,ttm_fired,ttm_kc_lower,ttm_kc_upper,ttm_model_version,ttm_momentum,ttm_momentum_direction,ttm_previous_momentum,ttm_reasons,ttm_risk_tags,ttm_squeeze_days,ttm_squeeze_on,ttm_squeeze_score,ttm_squeeze_status,up_down_volume_ratio,v10,v20,v3,v5,valid_from_date,valid_until_date,vcp_breakout_date,vcp_contraction_count,vcp_contractions,vcp_days_since_breakout,vcp_distance_to_pivot_pct,vcp_forming_round,vcp_history_candidate_date,vcp_history_candidate_score,vcp_history_candidate_type,vcp_history_origin_start_date,vcp_history_qualified,vcp_history_source,vcp_invalidation_reason,vcp_lifecycle_status,vcp_observation_eligible,vcp_observation_reasons,vcp_observation_risk_tags,vcp_origin_start_date,vcp_pattern_end_date,vcp_pattern_start_date,vcp_pivot_price,vcp_quality_breakout_score,vcp_quality_contraction_score,vcp_quality_grade,vcp_quality_low_score,vcp_quality_model_version,vcp_quality_pivot_score,vcp_quality_range_score,vcp_quality_reasons,vcp_quality_score,vcp_quality_start_retention_score,vcp_quality_time_score,vcp_quality_volume_score,vcp_quality_warnings,vcp_structure_low,volatility_contraction_ratio,volume_ratio_5_20,volume_slope_10,warn_tags
11.8409,11.9443,11.3709,1.2878,,,,,,,,0,,,0.0,,0,,0,,,0,NONE,,,,DISABLED_FORMAL_PROFILE,False,False,0,,,"{""bull_context_pass"": false, ""compact_structure"": {""barb_wire_risk"": false, ""direction_change_count"": 0, ""long_shadow_bar_count"": 0, ""reasons"": [], ""risk_tags"": [], ""structure_type"": ""NO_COMPACT""}, ""context"": {""context_type"": ""INVALID_CONTEXT"", ""lower_high_count"": 0, ""lower_high_low_sequence_count"": 0, ""lower_low_count"": 0, ""ma20_slope"": 0.0, ""passed"": false, ""reasons"": [], ""risk_tags"": [], ""watch_only"": false}, ""enabled"": false, ""hard_reject"": false, ""metrics"": {}, ""passed"": false, ""premium"": false, ""price_stable_pass"": false, ""reasons"": [], ""reject_reasons"": [], ""risk_tags"": [], ""score"": 0, ""selling_pressure"": {""bear_body_contraction_ratio"": null, ""bear_follow_through_count"": 0, ""bear_follow_through_dates"": [], ""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""exhausted"": false, ""max_consecutive_bear_bars"": 0, ""reasons"": [], ""risk_tags"": [], ""strong_bear_bar_count"": 0, ""strong_bear_bar_dates"": []}, ""selling_pressure_exhausted"": false, ""setup_pass"": false, ""status"": ""BROOKS_DISABLED"", ""structure"": {""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""failed_bear_breakout"": false, ""failed_bear_breakout_date"": """", ""first_recent_low_date"": """", ""first_recent_low_price"": null, ""micro_double_bottom"": false, ""orderly_compression_at_support"": false, ""reasons"": [], ""reclaim_date"": """", ""risk_tags"": [], ""second_entry_long_ready"": false, ""second_entry_signal_date"": """", ""second_entry_signal_high"": null, ""second_entry_trigger_price"": null, ""second_low_similarity"": null, ""second_recent_low_date"": """", ""second_recent_low_price"": null, ""setup_types"": []}, ""support_not_broken"": false, ""trade_trigger"": {""breakout_bar_pass"": false, ""breakout_follow_through_pass"": false, ""breakout_pullback_pass"": false, ""failed_bear_breakout_confirmed"": false, ""ready"": false, ""reasons"": [], ""risk_tags"": [], ""second_entry_triggered"": false, ""trigger_price"": null, ""trigger_type"": """", ""trigger_valid_until"": """"}, ""volume_dry_pass"": false}",[],BROOKS_DISABLED,False,False,False,0,False,,,,22.89,22.12,3,WATCH_CANDIDATE,observe,22.56745562130177,0.061355,002837,,False,False,[],[],0,bbd3154dc48acaa9707d8b31b9f73959474d2727ae9e9f66dceb87dc3e0199c0,2,22.3544,-0.013007,0.041346,True,False,CONSECUTIVE_DOWN_INTERVAL_5D_V2,1.3943,14,2024-12-20,0,,0.214286,22.56745562130177,22.56745562130177,,0.629424,-0.011405,,0,19,formal_original,18.9817,1,20,True,SUPPORT_PULLBACK,2025-01-16,"[""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""]",24.21,25.3,24.76,26.4,,,0,,2025-01-16,2025-01-16,0,new_120d_high,24.094082840236684,24.094082840236684,False,False,22.5028,,2025-01-16,0,2025-01-16,BUY_ZONE,0.1,22.4314,17.0937,22.4654,14.8575,22.6527,21.318,MA20,downgrade,MARKET_WEAK,MARKET_WEAK,sz399001,,,False,英维克,1.3943,4.7047,10,24.09,27.72,True,20,s6ps-72c95a6c2894ac19,1,20,0.0,2025-01-09,0.0,0.0,0,0,2024-12-20,UNKNOWN,PHASE_VALID,0.0,,0,KEY_CANDIDATE,35219895.0,FORWARD_ADJUSTED,22.4654,-0.063361,,0.154075,0.094294,79,FORMING,0,[],0.016641,0.205842,True,-0.033458,0.27502,True,10,FADING,0.011403,0.169944,-0.028033,1.53,5.15,3.83,1.09,10,1.3943,4.7047,3.5,10,[],S6_FORMAL_ORIGINAL_V1,"[""strong=19"", ""pattern=0"", ""support=20"", ""tail=20"", ""objective_rr=10"", ""rs_risk=10"", ""setup_quality_diagnostic=12""]",,,"[""SUPPORT_CONFIRMATION_PARTIAL"", ""RECENT_TAIL_FORMING""]","[""SUPPORT_REACTION_WEAKENING""]",S6_SELECTION_DIAGNOSTICS_V1,0.682266,s6setup-8c7a5a5e95c7e9a16b6b,"[""gain_retention=0.682"", ""distribution_days=1"", ""up_down_volume=1.146"", ""volatility_contraction=0.823"", ""failed_breakouts=0"", ""rs_trend=FADING""]","[""RELATIVE_STRENGTH_FADING""]",12,2025-01-16,19,2024-12-19,20.292,0.882199,0.087426,0.983333,2.430779,19,[],0.148664,1.0,S,18.981656804733724,0.0,NORMAL_STRONG_BREAKOUT,21.47,4.9.0,19,22.57,22.57,观察：形态部分满足，等待进一步确认,20,"[""MA10"", ""MA20"", ""MA5""]",PARTIAL,"[""SUPPORT_TEST_LOW_VOLUME"", ""SUPPORT_TEST_RECOVERED"", ""SUPPORT_TEST_REPEATED""]","[""SUPPORT_REACTION_WEAKENING""]",8,20,MA20_SUPPORT,7,22.8891,22.1164,22.6527,0.0,25975660.0,0.0,5,True,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.0,0.0,0.0,0.0,0,0.0,True,0.0,TAIL_REGIME_CP_V1,0.0,[],[],,NO_REGIME_CHANGE,0.0,20,0,FIXED_WINDOW,2025-01-10,0.737528,24.09,27.72,26.4,79,731,20.59175402761486,24.339015203154396,False,20.38375351633443,24.117590821573522,S6_TTM_SQUEEZE_V1,0.697838123415037,FALLING,1.0346639898562873,"[""TTM_MOMENTUM_POSITIVE""]",[],0,False,0,OFF,1.145622,30756210.0,37153395.0,26693300.0,25975660.0,2025-01-17,2025-01-21,2025-01-14,2,"[{""amplitude"": 0.107863, ""avg_volume"": 39947366.6667, ""breakout_confirmed"": false, ""decline_avg_volume"": 39947366.6667, ""low_close"": 21.2893, ""low_date"": ""2025-01-03"", ""peak_close"": 23.8633, ""peak_date"": ""2024-12-30"", ""range_ratio_to_previous"": null, ""rebound"": 0.090608, ""rebound_avg_volume"": 36939000.0, ""recovery_peak_close"": 23.2183, ""recovery_peak_date"": ""2025-01-09"", ""volume_ratio_to_previous"": null}, {""amplitude"": 0.052499, ""avg_volume"": 24899200.0, ""breakout_confirmed"": true, ""decline_avg_volume"": 24899200.0, ""low_close"": 21.9994, ""low_date"": ""2025-01-13"", ""peak_close"": 23.2183, ""peak_date"": ""2025-01-09"", ""range_ratio_to_previous"": 0.486718, ""rebound"": 0.062939, ""rebound_avg_volume"": 34961000.0, ""recovery_peak_close"": 23.384, ""recovery_peak_date"": ""2025-01-14"", ""volume_ratio_to_previous"": 0.6233}]",2,-0.028033,{},,0,,,False,,,VCP_NEAR_PIVOT,True,"[""VCP_ORIGIN_STRONG_START"", ""VCP_COMPLETE_ROUNDS"", ""VCP_RANGE_CONTRACTING"", ""VCP_VOLUME_CONTRACTING"", ""VCP_LOW_NOT_FALLING"", ""VCP_NEAR_PIVOT""]","[""VCP_PIVOT_LOST""]",2024-12-19,2025-01-14,2024-12-30,23.2183,0,0,,0,,0,0,[],,0,0,0,[],21.9994,0.822789,0.699146,-0.033641,"[""MARKET_WEAK_DOWNGRADED""]"
7.7663,9.5178,7.7486,1.5771,,,,,,,,0,,,0.0,,0,,0,,,0,NONE,,,,DISABLED_FORMAL_PROFILE,False,False,0,,,"{""bull_context_pass"": false, ""compact_structure"": {""barb_wire_risk"": false, ""direction_change_count"": 0, ""long_shadow_bar_count"": 0, ""reasons"": [], ""risk_tags"": [], ""structure_type"": ""NO_COMPACT""}, ""context"": {""context_type"": ""INVALID_CONTEXT"", ""lower_high_count"": 0, ""lower_high_low_sequence_count"": 0, ""lower_low_count"": 0, ""ma20_slope"": 0.0, ""passed"": false, ""reasons"": [], ""risk_tags"": [], ""watch_only"": false}, ""enabled"": false, ""hard_reject"": false, ""metrics"": {}, ""passed"": false, ""premium"": false, ""price_stable_pass"": false, ""reasons"": [], ""reject_reasons"": [], ""risk_tags"": [], ""score"": 0, ""selling_pressure"": {""bear_body_contraction_ratio"": null, ""bear_follow_through_count"": 0, ""bear_follow_through_dates"": [], ""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""exhausted"": false, ""max_consecutive_bear_bars"": 0, ""reasons"": [], ""risk_tags"": [], ""strong_bear_bar_count"": 0, ""strong_bear_bar_dates"": []}, ""selling_pressure_exhausted"": false, ""setup_pass"": false, ""status"": ""BROOKS_DISABLED"", ""structure"": {""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""failed_bear_breakout"": false, ""failed_bear_breakout_date"": """", ""first_recent_low_date"": """", ""first_recent_low_price"": null, ""micro_double_bottom"": false, ""orderly_compression_at_support"": false, ""reasons"": [], ""reclaim_date"": """", ""risk_tags"": [], ""second_entry_long_ready"": false, ""second_entry_signal_date"": """", ""second_entry_signal_high"": null, ""second_entry_trigger_price"": null, ""second_low_similarity"": null, ""second_recent_low_date"": """", ""second_recent_low_price"": null, ""setup_types"": []}, ""support_not_broken"": false, ""trade_trigger"": {""breakout_bar_pass"": false, ""breakout_follow_through_pass"": false, ""breakout_pullback_pass"": false, ""failed_bear_breakout_confirmed"": false, ""ready"": false, ""reasons"": [], ""risk_tags"": [], ""second_entry_triggered"": false, ""trigger_price"": null, ""trigger_type"": """", ""trigger_valid_until"": """"}, ""volume_dry_pass"": false}",[],BROOKS_DISABLED,False,False,False,0,False,,,,20.31,19.36,3,WATCH_CANDIDATE,observe,20.424,0.079808,300499,,False,False,[],[],0,bbd3154dc48acaa9707d8b31b9f73959474d2727ae9e9f66dceb87dc3e0199c0,0,,,,,False,CONSECUTIVE_DOWN_INTERVAL_5D_V2,1.3827,14,2024-12-20,0,,0.786885,20.424,20.424,,0.75735,0.032871,,0,19,formal_original,15.834,0,20,True,SUPPORT_PULLBACK,2025-01-16,"[""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""]",23.2,25.05,24.13,26.9,,,1,,2025-01-16,2025-01-16,0,new_120d_high,22.984,22.984,True,False,19.8342,,2025-01-16,0,2025-01-16,READY,0.2,19.335,14.0276,20.2885,12.7439,19.72,18.1056,MA20,downgrade,MARKET_WEAK,MARKET_WEAK,sz399006,,,False,高澜股份,1.3827,3.4072,10,22.98,26.73,True,20,s6ps-72c95a6c2894ac19,1,20,0.0,2025-01-09,0.0,0.0,0,0,2024-12-20,UNKNOWN,PHASE_VALID,0.0,,0,,57221365.0,FORWARD_ADJUSTED,20.2885,-0.111382,,0.141282,0.139778,77,FORMING,0,[],0.010653,0.278687,True,0.032696,0.634896,True,8,FADING,0.005415,0.242789,0.038121,2.56,6.31,6.48,1.85,8,1.3827,3.4072,3.5,10,[],S6_FORMAL_ORIGINAL_V1,"[""strong=19"", ""pattern=0"", ""support=20"", ""tail=20"", ""objective_rr=10"", ""rs_risk=8"", ""setup_quality_diagnostic=17""]",,,"[""SUPPORT_CONFIRMATION_CONFIRMED"", ""RECENT_TAIL_FORMING""]",[],S6_SELECTION_DIAGNOSTICS_V1,0.60916,s6setup-768ce634b91bc906129f,"[""gain_retention=0.609"", ""distribution_days=0"", ""up_down_volume=1.286"", ""volatility_contraction=0.697"", ""failed_breakouts=1"", ""rs_trend=FADING""]","[""RELATIVE_STRENGTH_FADING""]",17,2025-01-16,19,2024-12-19,12.3742,1.0,0.200803,0.95,2.064351,20,[],0.16469,1.0,S,15.834,0.0,VOLUME_LIMIT_UP,18.57,4.9.0,19,20.42,20.42,观察：形态部分满足，等待进一步确认,20,"[""MA10"", ""MA20"", ""MA5""]",CONFIRMED,"[""SUPPORT_TEST_LOW_VOLUME"", ""SUPPORT_TEST_RECOVERED"", ""SUPPORT_TEST_REPEATED""]",[],10,20,MA20_SUPPORT,5,20.3073,19.3611,19.72,0.0,37941640.0,0.0,5,True,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.0,0.0,0.0,0.0,0,0.0,True,0.0,TAIL_REGIME_CP_V1,0.0,[],[],,NO_REGIME_CHANGE,0.0,20,0,FIXED_WINDOW,2025-01-10,0.663068,22.98,26.73,26.9,77,731,17.591913454012634,22.985086545987336,False,17.074448607053753,21.89456557940325,S6_TTM_SQUEEZE_V1,-1.205249999999991,FALLING,-0.8648857142857049,[],[],0,False,0,OFF,1.286398,40031560.0,55471490.0,38365566.6667,37941640.0,2025-01-17,2025-01-21,2024-12-13,3,"[{""amplitude"": 0.11521, ""avg_volume"": 36515800.0, ""breakout_confirmed"": false, ""decline_avg_volume"": 36515800.0, ""low_close"": 15.974, ""low_date"": ""2024-11-26"", ""peak_close"": 18.054, ""peak_date"": ""2024-11-22"", ""range_ratio_to_previous"": null, ""rebound"": 0.078878, ""rebound_avg_volume"": 34305400.0, ""recovery_peak_close"": 17.234, ""recovery_peak_date"": ""2024-11-27"", ""volume_ratio_to_previous"": null}, {""amplitude"": 0.098642, ""avg_volume"": 21148900.0, ""breakout_confirmed"": false, ""decline_avg_volume"": 21148900.0, ""low_close"": 15.534, ""low_date"": ""2024-12-04"", ""peak_close"": 17.234, ""peak_date"": ""2024-11-27"", ""range_ratio_to_previous"": 0.856195, ""rebound"": 0.032831, ""rebound_avg_volume"": 18143300.0, ""recovery_peak_close"": 16.044, ""recovery_peak_date"": ""2024-12-05"", ""volume_ratio_to_previous"": 0.579171}, {""amplitude"": 0.011219, ""avg_volume"": 16272400.0, ""breakout_confirmed"": true, ""decline_avg_volume"": 16272400.0, ""low_close"": 15.864, ""low_date"": ""2024-12-06"", ""peak_close"": 16.044, ""peak_date"": ""2024-12-05"", ""range_ratio_to_previous"": 0.113736, ""rebound"": 0.14057, ""rebound_avg_volume"": 32866100.0, ""recovery_peak_close"": 18.094, ""recovery_peak_date"": ""2024-12-13"", ""volume_ratio_to_previous"": 0.769421}]",23,0.272999,{},,0,,,False,,,VCP_NONE,False,"[""VCP_ORIGIN_STRONG_START"", ""VCP_COMPLETE_ROUNDS"", ""VCP_RANGE_CONTRACTING"", ""VCP_VOLUME_CONTRACTING"", ""VCP_LOW_NOT_FALLING""]","[""VCP_LOW_SLIGHTLY_LOWER"", ""VCP_OBSERVATION_EXPIRED""]",2024-11-07,2024-12-13,2024-11-22,16.044,0,0,,0,,0,0,[],,0,0,0,[],15.864,0.696884,0.683985,-0.011671,"[""UPPER_SHADOW_PRESSURE""]"
11.4952,11.9781,11.3263,1.2735,,,,,,,,0,,,0.0,,0,,0,,,0,NONE,,,,DISABLED_FORMAL_PROFILE,False,False,0,,,"{""bull_context_pass"": false, ""compact_structure"": {""barb_wire_risk"": false, ""direction_change_count"": 0, ""long_shadow_bar_count"": 0, ""reasons"": [], ""risk_tags"": [], ""structure_type"": ""NO_COMPACT""}, ""context"": {""context_type"": ""INVALID_CONTEXT"", ""lower_high_count"": 0, ""lower_high_low_sequence_count"": 0, ""lower_low_count"": 0, ""ma20_slope"": 0.0, ""passed"": false, ""reasons"": [], ""risk_tags"": [], ""watch_only"": false}, ""enabled"": false, ""hard_reject"": false, ""metrics"": {}, ""passed"": false, ""premium"": false, ""price_stable_pass"": false, ""reasons"": [], ""reject_reasons"": [], ""risk_tags"": [], ""score"": 0, ""selling_pressure"": {""bear_body_contraction_ratio"": null, ""bear_follow_through_count"": 0, ""bear_follow_through_dates"": [], ""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""exhausted"": false, ""max_consecutive_bear_bars"": 0, ""reasons"": [], ""risk_tags"": [], ""strong_bear_bar_count"": 0, ""strong_bear_bar_dates"": []}, ""selling_pressure_exhausted"": false, ""setup_pass"": false, ""status"": ""BROOKS_DISABLED"", ""structure"": {""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""failed_bear_breakout"": false, ""failed_bear_breakout_date"": """", ""first_recent_low_date"": """", ""first_recent_low_price"": null, ""micro_double_bottom"": false, ""orderly_compression_at_support"": false, ""reasons"": [], ""reclaim_date"": """", ""risk_tags"": [], ""second_entry_long_ready"": false, ""second_entry_signal_date"": """", ""second_entry_signal_high"": null, ""second_entry_trigger_price"": null, ""second_low_similarity"": null, ""second_recent_low_date"": """", ""second_recent_low_price"": null, ""setup_types"": []}, ""support_not_broken"": false, ""trade_trigger"": {""breakout_bar_pass"": false, ""breakout_follow_through_pass"": false, ""breakout_pullback_pass"": false, ""failed_bear_breakout_confirmed"": false, ""ready"": false, ""reasons"": [], ""risk_tags"": [], ""second_entry_triggered"": false, ""trigger_price"": null, ""trigger_type"": """", ""trigger_valid_until"": """"}, ""volume_dry_pass"": false}",[],BROOKS_DISABLED,False,False,False,0,False,,,,22.98,22.22,3,WATCH_CANDIDATE,observe,22.71538461538461,0.060955,002837,,False,False,[],[],0,bbd3154dc48acaa9707d8b31b9f73959474d2727ae9e9f66dceb87dc3e0199c0,0,,,,,False,CONSECUTIVE_DOWN_INTERVAL_5D_V2,1.3316,15,2024-12-20,0,,0.63522,22.71538461538461,22.71538461538461,,0.530853,0.006555,,0,20,formal_original,18.9817,1,20,True,SUPPORT_PULLBACK,2025-01-17,"[""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""]",24.27,25.3,24.79,26.34,,,0,,2025-01-17,2025-01-17,0,new_120d_high,24.094082840236684,24.094082840236684,False,False,22.5971,,2025-01-17,0,2025-01-17,BUY_ZONE,0.1,22.574,17.1751,22.5524,14.9027,22.6988,21.3871,MA20,downgrade,MARKET_WEAK,MARKET_WEAK,sz399001,,,False,英维克,1.3316,4.9199,10,24.09,27.81,True,20,s6ps-72c95a6c2894ac19,1,20,0.0,2025-01-10,0.0,0.0,0,0,2024-12-20,UNKNOWN,PHASE_VALID,0.0,,0,KEY_CANDIDATE,35360600.0,FORWARD_ADJUSTED,22.5524,-0.057221,,0.161483,0.097371,77,FORMING,0,[],0.057135,0.116676,True,-0.011133,0.260896,True,8,FADING,0.066984,0.082936,0.010263,1.38,5.09,3.62,1.04,8,1.3316,4.9199,3.5,10,[],S6_FORMAL_ORIGINAL_V1,"[""strong=19"", ""pattern=0"", ""support=20"", ""tail=20"", ""objective_rr=10"", ""rs_risk=8"", ""setup_quality_diagnostic=12""]",,,"[""SUPPORT_CONFIRMATION_CONFIRMED"", ""RECENT_TAIL_FORMING""]",[],S6_SELECTION_DIAGNOSTICS_V1,0.713054,s6setup-8c7a5a5e95c7e9a16b6b,"[""gain_retention=0.713"", ""distribution_days=1"", ""up_down_volume=1.095"", ""volatility_contraction=0.847"", ""failed_breakouts=0"", ""rs_trend=FADING""]","[""RELATIVE_STRENGTH_FADING""]",12,2025-01-17,20,2024-12-19,20.292,0.882199,0.087426,0.983333,2.430779,19,[],0.148664,1.0,S,18.981656804733724,0.0,NORMAL_STRONG_BREAKOUT,21.68,4.9.0,19,22.72,22.72,观察：形态部分满足，等待进一步确认,20,"[""MA10"", ""MA20"", ""MA5""]",CONFIRMED,"[""SUPPORT_TEST_LOW_VOLUME"", ""SUPPORT_TEST_RECOVERED"", ""SUPPORT_TEST_REPEATED""]",[],10,20,MA20_SUPPORT,8,22.9792,22.2151,22.6988,0.0,24106560.0,0.0,5,True,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.0,0.0,0.0,0.0,0,0.0,True,0.0,TAIL_REGIME_CP_V1,0.0,[],[],,NO_REGIME_CHANGE,0.0,20,0,FIXED_WINDOW,2025-01-13,0.681735,24.09,27.81,26.34,77,732,20.806251316291277,24.298482411519398,False,20.45079564701938,24.13906534735155,S6_TTM_SQUEEZE_V1,0.47332840236685514,FALLING,0.697838123415037,"[""TTM_MOMENTUM_POSITIVE""]",[],0,False,0,OFF,1.094975,29735730.0,35264335.0,21613966.6667,24106560.0,2025-01-20,2025-01-22,2025-01-14,2,"[{""amplitude"": 0.107863, ""avg_volume"": 39947366.6667, ""breakout_confirmed"": false, ""decline_avg_volume"": 39947366.6667, ""low_close"": 21.2893, ""low_date"": ""2025-01-03"", ""peak_close"": 23.8633, ""peak_date"": ""2024-12-30"", ""range_ratio_to_previous"": null, ""rebound"": 0.090608, ""rebound_avg_volume"": 36939000.0, ""recovery_peak_close"": 23.2183, ""recovery_peak_date"": ""2025-01-09"", ""volume_ratio_to_previous"": null}, {""amplitude"": 0.052499, ""avg_volume"": 24899200.0, ""breakout_confirmed"": true, ""decline_avg_volume"": 24899200.0, ""low_close"": 21.9994, ""low_date"": ""2025-01-13"", ""peak_close"": 23.2183, ""peak_date"": ""2025-01-09"", ""range_ratio_to_previous"": 0.486718, ""rebound"": 0.062939, ""rebound_avg_volume"": 34961000.0, ""recovery_peak_close"": 23.384, ""recovery_peak_date"": ""2025-01-14"", ""volume_ratio_to_previous"": 0.6233}]",3,-0.021662,{},,0,,,False,,,VCP_NEAR_PIVOT,True,"[""VCP_ORIGIN_STRONG_START"", ""VCP_COMPLETE_ROUNDS"", ""VCP_RANGE_CONTRACTING"", ""VCP_VOLUME_CONTRACTING"", ""VCP_LOW_NOT_FALLING"", ""VCP_NEAR_PIVOT""]","[""VCP_PIVOT_LOST""]",2024-12-19,2025-01-14,2024-12-30,23.2183,0,0,,0,,0,0,[],,0,0,0,[],21.9994,0.846948,0.683596,-0.056891,"[""MARKET_WEAK_DOWNGRADED""]"
