box_quality_tag,box_status,brooks_setup_types,brooks_status,candidate_type,code,commission,compact_kline_pass,entry_date,entry_price,exit_date,exit_price,exit_reason,intraday_stop_breach,market_status,multi_path_confirmed,net_profit,net_return,parameter_set_id,passed_path_count,pattern_type,r_multiple,setup_id,signal_date,slippage,stop_loss_price,tail_path,tail_path_summary,tail_paths,tail_primary_path,tax,total_score,trade_id
NONE,BOX_FORMING,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_FAILED_BREAKOUT_READY,KEY_CANDIDATE,688062,10.0,False,2024-04-09,33.7337,2024-04-10,32.65731,STOP,True,MARKET_NEUTRAL,False,-119.33826,-0.03537657,s6ps-4cdd391a0b6c05a6,1,UNKNOWN,-1.031321,s6setup-4cd2e56ee0f6c0c74827,2024-04-08,0.066391,32.69,NONE,BROOKS,"[""BROOKS""]",BROOKS,1.699257,78,s6trade-b954fac086f1ac551c13
NONE,BOX_STABLE,"[""FAILED_BEAR_BREAKOUT""]",BROOKS_FAILED_BREAKOUT_READY,WATCH_CANDIDATE,000426,10.0,False,2024-05-07,13.148135,2024-06-04,14.180805,MAX_HOLDING,False,MARKET_STRONG,True,92.530631,0.07037548,s6ps-4cdd391a0b6c05a6,2,UNKNOWN,1.277843,s6setup-d2447255d82b4e7de908,2024-05-06,0.027329,12.34,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,0.736369,74,s6trade-0d7970c20b66d00ff05c
NONE,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_FAILED_BREAKOUT_READY,WATCH_CANDIDATE,688787,0.0,False,2024-12-31,112.265153,,0.0,UNRESOLVED_NO_EXIT_BAR,True,MARKET_NEUTRAL,True,0.0,0.0,s6ps-4cdd391a0b6c05a6,2,UNKNOWN,0.0,s6setup-7432ad1cb6aa3d94c1cc,2024-12-30,0.0,99.35,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,0.0,74,s6trade-b94cfec0bb24a3d880f5
