audit_tags,code,expire_date,fill_reason,order_id,parameter_set_id,setup_id,signal_date,status,tail_path
[],000948,2025-03-13,FILLED_FROZEN_PLAN,s6order-83610fe5bc0736d7073d,s6ps-71bdb4dbb9c5c096,s6setup-bf5fe9b2633a0e197b51,2025-03-10,FILLED,BOX
[],000962,2025-09-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-baef2bb1c620506affd5,s6ps-71bdb4dbb9c5c096,s6setup-2040498068d2ee3e3b2b,2025-09-19,CANCELLED,BOX
[],000980,2025-11-06,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9ccf3d15d2947de49410,s6ps-71bdb4dbb9c5c096,s6setup-0d0158e532de8c412535,2025-11-03,CANCELLED,BOX
[],000989,2025-08-01,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e21d9562a297c3d2e298,s6ps-71bdb4dbb9c5c096,s6setup-d71494a0ad33658203ce,2025-07-29,CANCELLED,BOX
[],001212,2025-05-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a5dfcab3ec2f5b27ecee,s6ps-71bdb4dbb9c5c096,s6setup-3d692b717827051456f1,2025-05-09,CANCELLED,BOX
[],001267,2025-12-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-382647f68e743ca024d7,s6ps-71bdb4dbb9c5c096,s6setup-83b4984040abb1e38d25,2025-12-26,CANCELLED,BOX
[],001267,2025-12-31,FILLED_FROZEN_PLAN,s6order-08d365bdcbf4c4fd8679,s6ps-71bdb4dbb9c5c096,s6setup-223e50ba051c0a8871db,2025-12-29,FILLED,BOTH
[],001267,2025-12-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-c191c2f056b8b663347f,s6ps-71bdb4dbb9c5c096,s6setup-c72ee24097cfb90caf7f,2025-12-30,CANCELLED,BOTH
[],001287,2025-11-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d9a34f36fa849dad0070,s6ps-71bdb4dbb9c5c096,s6setup-8400bd32af8d497f3733,2025-11-10,CANCELLED,BOX
[],001287,2025-11-14,FILLED_FROZEN_PLAN,s6order-4677a88bb0f6e39c21cd,s6ps-71bdb4dbb9c5c096,s6setup-170e3f3c090aa8aeb77f,2025-11-11,FILLED,BOX
[],001309,2025-03-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-20d22e134464dfd919d5,s6ps-71bdb4dbb9c5c096,s6setup-65cc2cee22d5d9c46cf7,2025-03-14,CANCELLED,BOX
[],002008,2025-10-14,FILLED_FROZEN_PLAN,s6order-538c1e583ee84a9553c8,s6ps-71bdb4dbb9c5c096,s6setup-c41cf311890f660da644,2025-10-09,FILLED,BOX
[],002020,2025-08-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1d89dac1d81dd3cfd8fb,s6ps-71bdb4dbb9c5c096,s6setup-b17da8589b3619b7c48d,2025-08-26,CANCELLED,BOX
[],002028,2025-11-25,FILLED_FROZEN_PLAN,s6order-eed613779c2c3173d741,s6ps-71bdb4dbb9c5c096,s6setup-015b9fc1c4e7060fe9ee,2025-11-20,FILLED,BOX
[],002028,2025-11-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-01dc818d508bc2f049ce,s6ps-71bdb4dbb9c5c096,s6setup-41b6ce58c8d1e6c622c3,2025-11-25,CANCELLED,BOX
[],002029,2025-12-26,FILLED_FROZEN_PLAN,s6order-cd28293d7fd204a921fd,s6ps-71bdb4dbb9c5c096,s6setup-0eba66d04ba807005d51,2025-12-23,FILLED,BOX
[],002036,2025-03-07,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8f77f87f72a482fb72d2,s6ps-71bdb4dbb9c5c096,s6setup-cfc0e0c32a83cacd1e5f,2025-03-04,CANCELLED,BOX
[],002048,2025-07-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3d7c92276ab7929754cb,s6ps-71bdb4dbb9c5c096,s6setup-c9efe14f5628e491f37c,2025-07-24,CANCELLED,BOTH
[],002062,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1586bf6b4740135f6185,s6ps-71bdb4dbb9c5c096,s6setup-84f992301aabeed207c7,2025-09-15,CANCELLED,BOTH
[],002074,2025-06-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-0e1a518fb70313d8ff86,s6ps-71bdb4dbb9c5c096,s6setup-b0a14cf7e8cfe9e8e6dc,2025-06-05,CANCELLED,BOX
[],002074,2025-07-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-826fdbd904a846f1c0aa,s6ps-71bdb4dbb9c5c096,s6setup-2ca32ff829370255b97d,2025-07-11,CANCELLED,BOX
[],002074,2025-09-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4dbdec59f41b5df505d3,s6ps-71bdb4dbb9c5c096,s6setup-ddd242a85968b864c223,2025-09-24,CANCELLED,BOX
[],002074,2025-10-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4bac2c17cba1af333d91,s6ps-71bdb4dbb9c5c096,s6setup-4e0d8a63acdc01f12ff1,2025-09-29,CANCELLED,BOX
[],002074,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d7b18124fb72858ceebb,s6ps-71bdb4dbb9c5c096,s6setup-22f3945be4f6dee4012f,2025-09-30,CANCELLED,BOX
[],002108,2025-12-05,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a8e63d66ac9d69889e21,s6ps-71bdb4dbb9c5c096,s6setup-99d281ed96633fc2934b,2025-12-02,CANCELLED,BOX
[],002121,2025-08-06,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-c2d77f43ef013bf2dbda,s6ps-71bdb4dbb9c5c096,s6setup-7c504b256b2719dc9fca,2025-08-01,CANCELLED,BOTH
[],002125,2025-07-17,FILLED_FROZEN_PLAN,s6order-fbab25b19db5971ccd49,s6ps-71bdb4dbb9c5c096,s6setup-7e75682ebabd402c55ab,2025-07-14,FILLED,BOX
[],002130,2024-11-11,FILLED_FROZEN_PLAN,s6order-4536bef6f66a46ea14cf,s6ps-71bdb4dbb9c5c096,s6setup-b3bfe3b0c2577df77662,2024-11-06,FILLED,BOX
[],002130,2024-11-12,FILLED_FROZEN_PLAN,s6order-84905efa29495a2e08ad,s6ps-71bdb4dbb9c5c096,s6setup-601520cd7eade1a86625,2024-11-07,FILLED,BOX
[],002130,2024-11-13,FILLED_FROZEN_PLAN,s6order-36bfdbbdc82f89cdbb9f,s6ps-71bdb4dbb9c5c096,s6setup-0ea994a0114ea261040e,2024-11-08,FILLED,BOX
[],002130,2024-11-14,FILLED_FROZEN_PLAN,s6order-6f9cca3cc44ed096c9e9,s6ps-71bdb4dbb9c5c096,s6setup-3dc4536bdb7bfa83e949,2024-11-11,FILLED,BOX
[],002139,2024-12-27,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d068c58c1e847f2da0f2,s6ps-71bdb4dbb9c5c096,s6setup-1bbdbadd52168870905a,2024-12-24,CANCELLED,BOX
[],002139,2025-03-19,FILLED_FROZEN_PLAN,s6order-72804759f0f832d18351,s6ps-71bdb4dbb9c5c096,s6setup-a395f4053d44b2b95a38,2025-03-14,FILLED,BOX
[],002145,2025-09-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9203c1877c9a9024348a,s6ps-71bdb4dbb9c5c096,s6setup-210435759717121ea6b4,2025-09-16,CANCELLED,BOTH
[],002150,2025-10-27,FILLED_FROZEN_PLAN,s6order-aad903149b90b7c185c2,s6ps-71bdb4dbb9c5c096,s6setup-a0fd6d6bec6aad7bcb7a,2025-10-22,FILLED,BOX
[],002150,2025-10-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3551256a6e81e8e3d5b8,s6ps-71bdb4dbb9c5c096,s6setup-cddeebd3a9b6141abbcd,2025-10-23,CANCELLED,BOX
[],002156,2025-10-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a7c325529e2c67b033c7,s6ps-71bdb4dbb9c5c096,s6setup-8f05572f8470a60dffd7,2025-10-24,CANCELLED,ORIGINAL
[],002156,2025-10-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6efeadd004fdd13b252f,s6ps-71bdb4dbb9c5c096,s6setup-e176d00e2386a8951895,2025-10-27,CANCELLED,BOX
[],002167,2025-08-07,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-94ebdf4239fbc1547734,s6ps-71bdb4dbb9c5c096,s6setup-2db78dd56c59ceb70947,2025-08-04,CANCELLED,BOX
[],002167,2025-08-11,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9f681d3c2e3171c12293,s6ps-71bdb4dbb9c5c096,s6setup-85f6927b89a425123231,2025-08-06,CANCELLED,BOX
[],002167,2025-08-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-731fbabd544de68ae57c,s6ps-71bdb4dbb9c5c096,s6setup-ba567dd5684552a75a60,2025-08-07,CANCELLED,BOTH
[],002171,2025-11-11,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f0d68e3d87e6c43b9106,s6ps-71bdb4dbb9c5c096,s6setup-e055314d6892b431c9f1,2025-11-06,CANCELLED,BOX
[],002171,2025-11-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-70bf0f56db3163854ae9,s6ps-71bdb4dbb9c5c096,s6setup-d1f1a0f12a210c1396a4,2025-11-11,CANCELLED,BOX
[],002173,2025-09-02,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-bef0386dea4a8d314a4d,s6ps-71bdb4dbb9c5c096,s6setup-34f9db971598aff4b345,2025-08-28,CANCELLED,BOX
[],002174,2025-06-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4882c0f3dcbca34f4ae0,s6ps-71bdb4dbb9c5c096,s6setup-fcdaa609d9c430fa4491,2025-06-13,CANCELLED,BOX
[],002176,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-c22d0a76525964efdb94,s6ps-71bdb4dbb9c5c096,s6setup-6b6ff969af11dd8937ab,2025-09-30,CANCELLED,BOTH
[],002182,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-0ee9942a6fe49876b763,s6ps-71bdb4dbb9c5c096,s6setup-66780b6fea2d48e37c87,2025-10-09,CANCELLED,BOX
[],002183,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4f5ab828d0a4c619f3a5,s6ps-71bdb4dbb9c5c096,s6setup-c1dded25a893939cb221,2025-09-30,CANCELLED,BOX
[],002189,2025-07-24,FILLED_FROZEN_PLAN,s6order-dd93b0196992f98994f2,s6ps-71bdb4dbb9c5c096,s6setup-6b5c74301b039d95fcf7,2025-07-21,FILLED,BOX
[],002210,2025-07-21,FILLED_FROZEN_PLAN,s6order-5103249b118b7522a5c6,s6ps-71bdb4dbb9c5c096,s6setup-3c527aa803492bc46e6e,2025-07-16,FILLED,BOX
[],002210,2025-10-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3d833731630c3d14d42d,s6ps-71bdb4dbb9c5c096,s6setup-7157d5833e9cba4d9d1b,2025-10-17,CANCELLED,BOTH
[],002212,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5a0b9018ea5fa77b7136,s6ps-71bdb4dbb9c5c096,s6setup-a8f6370a9b42a2234e28,2025-09-12,CANCELLED,BOTH
[],002215,2025-06-19,FILLED_FROZEN_PLAN,s6order-b31f17b145bbd14c0a92,s6ps-71bdb4dbb9c5c096,s6setup-20e2233bacc25d90b400,2025-06-16,FILLED,BOX
[],002249,2025-10-23,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-77e0e167d8a5a0617b36,s6ps-71bdb4dbb9c5c096,s6setup-a65b62c2e98f9ab6f8f2,2025-10-20,CANCELLED,BOX
[],002249,2025-10-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-79944dd66ef6f81c31ad,s6ps-71bdb4dbb9c5c096,s6setup-223a945d2479dceaccc4,2025-10-21,CANCELLED,BOX
[],002266,2025-08-11,FILLED_FROZEN_PLAN,s6order-1df80fa75d8adf13c986,s6ps-71bdb4dbb9c5c096,s6setup-4cab1a9a8619d98012cf,2025-08-06,FILLED,BOX
[],002273,2024-11-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-84ac01476c51b7afad95,s6ps-71bdb4dbb9c5c096,s6setup-5be11763ef3d6bd00c66,2024-11-19,CANCELLED,BOX
[],002273,2024-11-26,FILLED_FROZEN_PLAN,s6order-f52fd0992542e4666ef5,s6ps-71bdb4dbb9c5c096,s6setup-52ee156bbd13078c93bf,2024-11-21,FILLED,BOX
[],002281,2024-11-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-102da5f71e4cae71a759,s6ps-71bdb4dbb9c5c096,s6setup-b8d2a449d0045b5a5ce1,2024-11-18,CANCELLED,BOX
[],002281,2024-11-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f19df9277bcd53f01e55,s6ps-71bdb4dbb9c5c096,s6setup-e1af045107ab081f5b6e,2024-11-20,CANCELLED,BOX
[],002281,2024-11-26,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a9b2d180fefaf4b8fc68,s6ps-71bdb4dbb9c5c096,s6setup-245f99defd9d51049930,2024-11-21,CANCELLED,BOX
[],002317,2025-07-04,FILLED_FROZEN_PLAN,s6order-0352108b6b97436bbbe5,s6ps-71bdb4dbb9c5c096,s6setup-7cf3aadef71694a02d4f,2025-07-01,FILLED,BOTH
[],002317,2025-08-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e9bb5eac8404b49a8012,s6ps-71bdb4dbb9c5c096,s6setup-dd1f38847239157305df,2025-08-25,CANCELLED,BOTH
[],002320,2025-08-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1af1627b15a44e6b16cd,s6ps-71bdb4dbb9c5c096,s6setup-f5a15e8088587ad71f14,2025-08-08,CANCELLED,BOX
[],002320,2025-08-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5edb44f51448cefae18a,s6ps-71bdb4dbb9c5c096,s6setup-75a051b002ec2857a2d9,2025-08-11,CANCELLED,BOX
[],002335,2025-10-15,CANCEL_OPEN_BELOW_BUY_ZONE,s6order-ace38c51dd8bc79818b8,s6ps-71bdb4dbb9c5c096,s6setup-80810a7e40509e905d2e,2025-10-10,CANCELLED,BOX
[],002342,2025-07-29,FILLED_FROZEN_PLAN,s6order-6ccdd4d18af9460dcaf2,s6ps-71bdb4dbb9c5c096,s6setup-9d1b0130a0ec33cd3b7d,2025-07-24,FILLED,BOX
[],002342,2025-09-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-c129aee331297e39c461,s6ps-71bdb4dbb9c5c096,s6setup-f1bd8e60b4e063aa9cd2,2025-08-29,CANCELLED,BOX
[],002353,2025-12-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2a42c488a98c6c84530b,s6ps-71bdb4dbb9c5c096,s6setup-8c89163300bc48ea7bb0,2025-12-30,CANCELLED,BOTH
[],002370,2025-08-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3ea954dfed86641aee99,s6ps-71bdb4dbb9c5c096,s6setup-fe289e76158a79f63716,2025-08-18,CANCELLED,BOX
[],002371,2024-10-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-47383179a25f5b6feb15,s6ps-71bdb4dbb9c5c096,s6setup-f52b8d8051a025bd2150,2024-10-28,CANCELLED,BOX
[],002378,2025-09-17,FILLED_FROZEN_PLAN,s6order-8843a022b100c448effe,s6ps-71bdb4dbb9c5c096,s6setup-c4520a011b1400a27c31,2025-09-12,FILLED,BOTH
[],002384,2025-08-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-500076307059a71c0e4c,s6ps-71bdb4dbb9c5c096,s6setup-54711404d4e96e1c7c62,2025-08-11,CANCELLED,BOX
[],002402,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-171c0a9f85faaada2bcb,s6ps-71bdb4dbb9c5c096,s6setup-54aa95c9f92ab1eac954,2025-09-11,CANCELLED,ORIGINAL
[],002402,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a54bd80987b7c9b151ce,s6ps-71bdb4dbb9c5c096,s6setup-653d0556fe8b29b42e88,2025-09-12,CANCELLED,ORIGINAL
[],002407,2025-09-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-188a3f9b944aeee77da9,s6ps-71bdb4dbb9c5c096,s6setup-5b781edcd82a9664c916,2025-09-25,CANCELLED,BOX
[],002414,2025-03-21,FILLED_FROZEN_PLAN,s6order-da70360e93123f570f24,s6ps-71bdb4dbb9c5c096,s6setup-69845d041e093da07ee9,2025-03-18,FILLED,BOTH
[],002414,2025-03-24,FILLED_FROZEN_PLAN,s6order-db4a2080730203241339,s6ps-71bdb4dbb9c5c096,s6setup-1739e39dc9c44c58e395,2025-03-19,FILLED,BOTH
[],002422,2025-04-23,FILLED_FROZEN_PLAN,s6order-e84647e349229bea7be6,s6ps-71bdb4dbb9c5c096,s6setup-66b94f4616fa6ea3f91b,2025-04-18,FILLED,BOX
[],002426,2025-12-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2f2261d93e3f82cae2c3,s6ps-71bdb4dbb9c5c096,s6setup-6d3fcdb0125fc5a3bb2e,2025-12-01,CANCELLED,BOX
[],002428,2025-09-12,FILLED_FROZEN_PLAN,s6order-7a0719e944c3cc5ca86a,s6ps-71bdb4dbb9c5c096,s6setup-dc2887ba620b0c0442bf,2025-09-09,FILLED,BOX
[],002428,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-51da8c77f174a22251dd,s6ps-71bdb4dbb9c5c096,s6setup-b916abb1b1f46de52429,2025-09-11,CANCELLED,BOTH
[],002428,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-73679789fc3a889398f2,s6ps-71bdb4dbb9c5c096,s6setup-f7b90b3340153eac10f2,2025-09-12,CANCELLED,BOX
[],002436,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4d9ee180bdb4c2a9567d,s6ps-71bdb4dbb9c5c096,s6setup-9184b86d837f642a3fcd,2025-10-09,CANCELLED,BOX
[],002437,2025-08-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e0143050953dea40764f,s6ps-71bdb4dbb9c5c096,s6setup-5442f11c5e91b7c56495,2025-08-15,CANCELLED,BOTH
[],002460,2025-10-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-c2b7376d51f8c5103a33,s6ps-71bdb4dbb9c5c096,s6setup-732d9e80f8d3fe7bd051,2025-10-27,CANCELLED,BOTH
[],002460,2025-10-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5c18ba11506bc9818c3b,s6ps-71bdb4dbb9c5c096,s6setup-12759454df13e708e003,2025-10-28,CANCELLED,BOTH
[],002463,2024-03-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2e739e33fab321fd6033,s6ps-71bdb4dbb9c5c096,s6setup-d6af2725e1ec60f512e7,2024-03-25,CANCELLED,BOX
[],002463,2024-07-08,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b58db2bfa030ede9750e,s6ps-71bdb4dbb9c5c096,s6setup-36dae2d212a409c0fe1f,2024-07-03,CANCELLED,ORIGINAL
[],002463,2024-07-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-583cf03374cde19be04c,s6ps-71bdb4dbb9c5c096,s6setup-5a1263c01542aa63ccf8,2024-07-05,CANCELLED,BOTH
[],002463,2025-10-15,CANCEL_OPEN_BELOW_BUY_ZONE,s6order-98628fcf6460cc0545ac,s6ps-71bdb4dbb9c5c096,s6setup-2e48c0ac952559a9f304,2025-10-10,CANCELLED,BOX
[],002468,2025-08-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-20baae34ed11ac5c16c9,s6ps-71bdb4dbb9c5c096,s6setup-66821b502a63d7b903c1,2025-08-15,CANCELLED,BOX
[],002475,2025-10-27,FILLED_FROZEN_PLAN,s6order-008652e4480c41601375,s6ps-71bdb4dbb9c5c096,s6setup-278336658c72358f4295,2025-10-22,FILLED,BOX
[],002484,2025-09-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6ffd1e1313635f225d90,s6ps-71bdb4dbb9c5c096,s6setup-edd02d178efbc752c41c,2025-09-17,CANCELLED,BOX
[],002497,2025-08-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4663776073b7d5bf02c9,s6ps-71bdb4dbb9c5c096,s6setup-cf20e1fed216940f1881,2025-08-08,CANCELLED,BOX
[],002497,2025-12-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-27400afc5f848c1151d8,s6ps-71bdb4dbb9c5c096,s6setup-b61ee20491e865eaa98a,2025-12-01,CANCELLED,BOX
[],002517,2025-03-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e718cec1452626fcb3a5,s6ps-71bdb4dbb9c5c096,s6setup-09f68dca72be920caa28,2025-02-26,CANCELLED,BOX
[],002517,2025-03-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2004231a3c9a255fa73c,s6ps-71bdb4dbb9c5c096,s6setup-7c5bd582e895de16e58c,2025-02-27,CANCELLED,BOX
[],002517,2025-03-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7f9d3d0c5d143e892a06,s6ps-71bdb4dbb9c5c096,s6setup-444ff92f3cbddf908b5d,2025-03-13,CANCELLED,BOTH
[],002518,2025-03-12,FILLED_FROZEN_PLAN,s6order-b66b2eb4ff15169e2788,s6ps-71bdb4dbb9c5c096,s6setup-efe52db6cbf333d06fe7,2025-03-07,FILLED,BOX
[],002518,2025-03-13,FILLED_FROZEN_PLAN,s6order-b286f6b8963ba24a6ebf,s6ps-71bdb4dbb9c5c096,s6setup-f206f39667a370bf3be5,2025-03-10,FILLED,BOTH
[],002518,2025-03-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-87a7049b72dc55fe6120,s6ps-71bdb4dbb9c5c096,s6setup-2ce17238c2c01e4fa623,2025-03-11,CANCELLED,BOTH
[],002518,2025-09-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7f014410ba17eb2025dd,s6ps-71bdb4dbb9c5c096,s6setup-519086fb04a79bcf4f92,2025-09-09,CANCELLED,BOX
[],002518,2025-10-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f11c7bf9990efd530754,s6ps-71bdb4dbb9c5c096,s6setup-738120e21d1a406dc0b5,2025-10-16,CANCELLED,BOTH
[],002549,2025-07-22,FILLED_FROZEN_PLAN,s6order-4981edccd46152b5128b,s6ps-71bdb4dbb9c5c096,s6setup-94d323a8e87e2f5f2975,2025-07-17,FILLED,BOX
[],002550,2025-07-08,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-376cd422592eecdddeff,s6ps-71bdb4dbb9c5c096,s6setup-f1c97bd07e9e81b642cd,2025-07-03,CANCELLED,BOX
[],002550,2025-08-07,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-00519a4a14232260bf14,s6ps-71bdb4dbb9c5c096,s6setup-1d8cce98bcfe1a142389,2025-08-04,CANCELLED,BOX
[],002570,2025-08-21,FILLED_FROZEN_PLAN,s6order-f236bcabad9f6dab3a12,s6ps-71bdb4dbb9c5c096,s6setup-fb7486452e9473d13c9e,2025-08-18,FILLED,BOX
[],002570,2025-08-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3faa4571e702edf15929,s6ps-71bdb4dbb9c5c096,s6setup-09685ae07a1322de6348,2025-08-19,CANCELLED,BOX
[],002584,2025-06-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-234747af1eda6271a0b1,s6ps-71bdb4dbb9c5c096,s6setup-0e3885c48e6091598fec,2025-06-10,CANCELLED,BOX
[],002600,2024-11-13,FILLED_FROZEN_PLAN,s6order-f170fe22b0ebdf8eed9d,s6ps-71bdb4dbb9c5c096,s6setup-683787f79104f8ee2e19,2024-11-08,FILLED,BOTH
[],002600,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-c901c09e8684694cb6f0,s6ps-71bdb4dbb9c5c096,s6setup-a55089e1a7af6bc6423f,2025-09-11,CANCELLED,BOTH
[],002600,2025-09-18,FILLED_FROZEN_PLAN,s6order-c22ffe674680f1e8dc6c,s6ps-71bdb4dbb9c5c096,s6setup-15c1604499c396f1967b,2025-09-15,FILLED,BOX
[],002624,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4098ac25f309d09154d4,s6ps-71bdb4dbb9c5c096,s6setup-2b606ffabaaa9ff1a22b,2025-09-30,CANCELLED,BOTH
[],002636,2025-07-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5032bb90e9a7d1b68093,s6ps-71bdb4dbb9c5c096,s6setup-b227bd5020185bae3e64,2025-07-28,CANCELLED,BOX
[],002664,2025-09-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-71ecb323575bb4c78379,s6ps-71bdb4dbb9c5c096,s6setup-24cdf0717c0aac441538,2025-09-09,CANCELLED,BOX
[],002664,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b4317341b725446133a9,s6ps-71bdb4dbb9c5c096,s6setup-45ba32e65109520f608d,2025-09-12,CANCELLED,BOTH
[],002664,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-c83735cdf2db1db5c49c,s6ps-71bdb4dbb9c5c096,s6setup-d344bac6191c1cf69595,2025-09-15,CANCELLED,BOX
[],002670,2025-09-02,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-47428c3b3afff894f6bc,s6ps-71bdb4dbb9c5c096,s6setup-13ae253b04326b17a3fa,2025-08-28,CANCELLED,BOX
[],002683,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8ee3c20a19d4de3e2077,s6ps-71bdb4dbb9c5c096,s6setup-f2b2b481551a05209173,2025-10-09,CANCELLED,BOX
[],002709,2025-10-24,FILLED_FROZEN_PLAN,s6order-2972817bb465feb809da,s6ps-71bdb4dbb9c5c096,s6setup-0c843cc5db500181bac6,2025-10-21,FILLED,BOX
[],002716,2025-08-04,FILLED_FROZEN_PLAN,s6order-6ce38d02c447136a8cd9,s6ps-71bdb4dbb9c5c096,s6setup-23c0ab606153f11f5994,2025-07-30,FILLED,BOX
[],002716,2025-08-07,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-cf6101f03cd9381e5eb2,s6ps-71bdb4dbb9c5c096,s6setup-f3c82aa895561e3aa7ff,2025-08-04,CANCELLED,BOX
[],002736,2025-08-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-703d7a31c82ba6e5d5ed,s6ps-71bdb4dbb9c5c096,s6setup-80f9b3481d3dc454be12,2025-08-08,CANCELLED,BOTH
[],002736,2025-08-15,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-69564ca65d9a9fe02ff7,s6ps-71bdb4dbb9c5c096,s6setup-a1382f7b4997a9bbeffb,2025-08-12,CANCELLED,BOTH
[],002759,2025-10-30,FILLED_FROZEN_PLAN,s6order-6ea59a3369e53b970dd7,s6ps-71bdb4dbb9c5c096,s6setup-6f1bae332badff38d281,2025-10-27,FILLED,BOX
[],002779,2025-10-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-86074550372f993a6fa9,s6ps-71bdb4dbb9c5c096,s6setup-5b9954ffa38d55aae644,2025-09-29,CANCELLED,BOX
