audit_tags,code,expire_date,fill_reason,order_id,parameter_set_id,setup_id,signal_date,status,tail_path
[],688017,2025-10-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e80769ab7b8cb43b7730,s6ps-302e3a382d956a99,s6setup-9d111190e8139d1e611b,2025-09-29,CANCELLED,ORIGINAL
[],688017,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e004c139f04c3fa8e744,s6ps-302e3a382d956a99,s6setup-7a3c8cafe5d006caa7a2,2025-10-09,CANCELLED,BOTH
[],688025,2025-07-07,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-137b8985d578a80e8a2e,s6ps-302e3a382d956a99,s6setup-4f0d676d8bb899de0d6f,2025-07-02,CANCELLED,ORIGINAL
[],688025,2025-07-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-537e53519bd23195ca3d,s6ps-302e3a382d956a99,s6setup-7892563db74ba9ed7d92,2025-07-04,CANCELLED,ORIGINAL
[],688025,2025-07-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-13d9290b5fedb0573f38,s6ps-302e3a382d956a99,s6setup-6a8f92c8c3e079110360,2025-07-09,CANCELLED,ORIGINAL
[],688027,2024-12-05,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d8ffcbf9e9f9dfce18eb,s6ps-302e3a382d956a99,s6setup-28dc9dc46012c05dfcc6,2024-12-02,CANCELLED,ORIGINAL
[],688027,2024-12-06,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-758e6d4e77ebe011f529,s6ps-302e3a382d956a99,s6setup-cc6c31f79103fda91a9f,2024-12-03,CANCELLED,ORIGINAL
[],688039,2025-08-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2f1f9a0ab8992bc624c9,s6ps-302e3a382d956a99,s6setup-9e6ddd2545f2a677b516,2025-08-26,CANCELLED,ORIGINAL
[],688063,2025-09-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a06c8daa03b57f9c82e7,s6ps-302e3a382d956a99,s6setup-6fd60e456ad516bcb45b,2025-09-16,CANCELLED,ORIGINAL
[],688099,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8c3e694a8171aa2b6fee,s6ps-302e3a382d956a99,s6setup-b92348116496ea5d1a8a,2025-09-12,CANCELLED,ORIGINAL
[],688102,2025-04-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-58daf96ee965fe3b2cc5,s6ps-302e3a382d956a99,s6setup-e2fc1f7443301d4f15f4,2025-04-21,CANCELLED,ORIGINAL
[],688102,2025-05-06,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-163a0035403431cdd036,s6ps-302e3a382d956a99,s6setup-bcdc3dc5e5cdb23d6983,2025-04-28,CANCELLED,BOX
[],688112,2025-05-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5f63be54fef4538d6b98,s6ps-302e3a382d956a99,s6setup-c3b371a5cfa2af5c5827,2025-05-19,CANCELLED,BOX
[],688116,2024-12-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e39c16b00aba6f13e9aa,s6ps-302e3a382d956a99,s6setup-ae1919e95f7b3d37f2ad,2024-12-04,CANCELLED,ORIGINAL
[],688116,2025-03-21,FILLED_FROZEN_PLAN,s6order-dab1a10cacfdc27affaf,s6ps-302e3a382d956a99,s6setup-f3f4c3e098a92dd7a8a7,2025-03-18,FILLED,ORIGINAL
[],688116,2025-09-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-fd20ea4636567f92e0c5,s6ps-302e3a382d956a99,s6setup-cecb0529ee0f187d6279,2025-09-25,CANCELLED,ORIGINAL
[],688117,2025-05-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4a2c5ddaffed195cf850,s6ps-302e3a382d956a99,s6setup-9678a5f9fa5442fd8ab9,2025-05-13,CANCELLED,ORIGINAL
[],688117,2025-06-05,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d399a018d4541d61e448,s6ps-302e3a382d956a99,s6setup-8b26e317d36dc1fa1ac0,2025-05-30,CANCELLED,ORIGINAL
[],688118,2025-08-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9cb444a543d52080f8d6,s6ps-302e3a382d956a99,s6setup-f8b35f436168d576f964,2025-08-18,CANCELLED,ORIGINAL
[],688123,2025-10-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-23b3d09f5b11b26910ab,s6ps-302e3a382d956a99,s6setup-35d5e77f613b779650c5,2025-10-23,CANCELLED,ORIGINAL
[],688125,2025-11-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d103753c91327ea4d6ed,s6ps-302e3a382d956a99,s6setup-a911b5e2dba1837ced26,2025-11-07,CANCELLED,ORIGINAL
[],688125,2025-11-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-86675793ced77bae24c7,s6ps-302e3a382d956a99,s6setup-41957ab49826a5b8b323,2025-11-11,CANCELLED,ORIGINAL
[],688125,2025-11-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1d7724074be799a3433e,s6ps-302e3a382d956a99,s6setup-7c9b0f8419a801ba3ede,2025-11-12,CANCELLED,ORIGINAL
[],688131,2025-10-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-13ad67697598ada771fe,s6ps-302e3a382d956a99,s6setup-de8a35130200259e121c,2025-09-26,CANCELLED,ORIGINAL
[],688137,2025-08-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d41562a8c450dc7bfdfc,s6ps-302e3a382d956a99,s6setup-5e7049409b8c845d4e75,2025-08-07,CANCELLED,ORIGINAL
[],688141,2025-09-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7095e55f821de7eed0f5,s6ps-302e3a382d956a99,s6setup-1533be6620f7e49b28f6,2025-09-17,CANCELLED,ORIGINAL
[],688141,2025-10-15,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5de038af036a00e9fcb5,s6ps-302e3a382d956a99,s6setup-d99495f4fea50eef5e83,2025-10-10,CANCELLED,BOX
[],688141,2025-10-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-325fc79e6a4901195dd4,s6ps-302e3a382d956a99,s6setup-3cd169f2df8338164e66,2025-10-13,CANCELLED,BOX
[],688146,2025-09-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-88af0d33cb74924fb763,s6ps-302e3a382d956a99,s6setup-c824dd1450fd60c3bd7e,2025-09-01,CANCELLED,ORIGINAL
[],688156,2025-08-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4bf15955894956eb6479,s6ps-302e3a382d956a99,s6setup-835c1ae9238a4f6d6a1a,2025-08-08,CANCELLED,ORIGINAL
[],688163,2025-08-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4eff5766edbcbd0089fb,s6ps-302e3a382d956a99,s6setup-5ed925011de066dfabcf,2025-08-18,CANCELLED,BOX
[],688166,2025-08-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5c62c70505addae7e61c,s6ps-302e3a382d956a99,s6setup-df352508616249798887,2025-08-13,CANCELLED,ORIGINAL
[],688166,2025-08-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b1c3ab617ac5c497968b,s6ps-302e3a382d956a99,s6setup-1ba8ec72547c8be5ac80,2025-08-18,CANCELLED,ORIGINAL
[],688166,2025-08-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7d37f9ea7a4c9f61c13c,s6ps-302e3a382d956a99,s6setup-5b3367285908984eeb2d,2025-08-19,CANCELLED,BOX
[],688171,2025-08-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1d44e78ee475b1e804c4,s6ps-302e3a382d956a99,s6setup-c90e225c5e2722dc4d0d,2025-08-20,CANCELLED,ORIGINAL
[],688171,2025-08-26,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-17a8619b78792b49d258,s6ps-302e3a382d956a99,s6setup-52e861e84965722554cd,2025-08-21,CANCELLED,ORIGINAL
[],688185,2025-08-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a18bc7bed72e3afaa40a,s6ps-302e3a382d956a99,s6setup-13fd1dfd2d0d49daee42,2025-08-15,CANCELLED,ORIGINAL
[],688185,2025-08-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9cb8a035d664799b688a,s6ps-302e3a382d956a99,s6setup-e00dc485ec9874b790dc,2025-08-19,CANCELLED,ORIGINAL
[],688187,2025-10-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a1ce80665b9bc54f36a5,s6ps-302e3a382d956a99,s6setup-84bd8982006a487c8bb3,2025-10-28,CANCELLED,ORIGINAL
[],688187,2025-11-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e49737242b74bba2d92e,s6ps-302e3a382d956a99,s6setup-e9bbfe88efb80082032c,2025-10-29,CANCELLED,ORIGINAL
[],688196,2025-07-02,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4241f74b8ca6a9fbf6a8,s6ps-302e3a382d956a99,s6setup-a789564ce640373e5994,2025-06-27,CANCELLED,ORIGINAL
[],688210,2025-07-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5c8ecf95896754b998f6,s6ps-302e3a382d956a99,s6setup-2a28af648e2e638ec77b,2025-07-11,CANCELLED,ORIGINAL
[],688210,2025-07-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ae3420b27a1ffd630765,s6ps-302e3a382d956a99,s6setup-bba46b02de0a5679405d,2025-07-15,CANCELLED,BOX
[],688222,2025-09-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7ab52ea6de2e939d0d15,s6ps-302e3a382d956a99,s6setup-fea13fb2e37240674ade,2025-09-16,CANCELLED,ORIGINAL
[],688237,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-88c636b8a6706c8b0902,s6ps-302e3a382d956a99,s6setup-f6c3a60a19bd043efcdf,2025-09-15,CANCELLED,ORIGINAL
[],688237,2025-09-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-af8220de8150e6be51d5,s6ps-302e3a382d956a99,s6setup-ff7e8396e6a0f2396c3e,2025-09-17,CANCELLED,ORIGINAL
[],688238,2025-04-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-12cbefa7afecad9b0a9a,s6ps-302e3a382d956a99,s6setup-fc0e0218a919e9014e52,2025-04-21,CANCELLED,ORIGINAL
[],688238,2025-04-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-69a80c09d3b11b62b87a,s6ps-302e3a382d956a99,s6setup-6033f18270ce4f98a9ae,2025-04-22,CANCELLED,ORIGINAL
[],688248,2025-10-27,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-133db60b2005cba2783a,s6ps-302e3a382d956a99,s6setup-36df60fd602d442c86c9,2025-10-22,CANCELLED,ORIGINAL
[],688249,2025-11-04,FILLED_FROZEN_PLAN,s6order-9693a4ca530a8e72626c,s6ps-302e3a382d956a99,s6setup-b39375be3774b91f8efb,2025-10-30,FILLED,ORIGINAL
[],688260,2025-07-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b1e7464d6fe3bcda196e,s6ps-302e3a382d956a99,s6setup-d870080aa7f4b73ebf0d,2025-07-23,CANCELLED,ORIGINAL
[],688260,2025-07-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-cbdef62a51a33f32cf42,s6ps-302e3a382d956a99,s6setup-50c8b1672d9f17e4bc47,2025-07-24,CANCELLED,ORIGINAL
[],688261,2025-09-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d4fcfbebcb6d8c78d3ab,s6ps-302e3a382d956a99,s6setup-87a6aa862ccfee27a711,2025-09-16,CANCELLED,ORIGINAL
[],688261,2025-09-23,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f8491c0267cafc8915b8,s6ps-302e3a382d956a99,s6setup-e964c5397dd99d87135e,2025-09-18,CANCELLED,ORIGINAL
[],688265,2025-08-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d83dead6b384a826d42d,s6ps-302e3a382d956a99,s6setup-280cc84c2c7d58f57f2b,2025-07-30,CANCELLED,ORIGINAL
[],688267,2025-07-15,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9cbbaa968fc7da054582,s6ps-302e3a382d956a99,s6setup-6cd374be7a0320858639,2025-07-10,CANCELLED,ORIGINAL
[],688267,2025-07-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-20b5f9e35f5742954fb4,s6ps-302e3a382d956a99,s6setup-72a1dabb10b47551817a,2025-07-15,CANCELLED,BOX
[],688277,2025-03-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-247fe18173962d2ad14d,s6ps-302e3a382d956a99,s6setup-1dd16786b821a0c6e3f2,2025-03-07,CANCELLED,ORIGINAL
[],688278,2025-08-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9559c7d8a38240ba732a,s6ps-302e3a382d956a99,s6setup-02bdc87ef3d89554e3b1,2025-08-15,CANCELLED,BOTH
[],688297,2025-06-04,FILLED_FROZEN_PLAN,s6order-213e19aa15b9a29eb929,s6ps-302e3a382d956a99,s6setup-256eae6dafac0cf97133,2025-05-29,FILLED,ORIGINAL
[],688297,2025-06-05,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-892d4eb3e4a5024ddb5b,s6ps-302e3a382d956a99,s6setup-56d22d5a5ccb271a5ab8,2025-05-30,CANCELLED,ORIGINAL
[],688313,2025-05-29,FILLED_FROZEN_PLAN,s6order-a4023265c7ed25c164e1,s6ps-302e3a382d956a99,s6setup-14605b552daa7ebd2184,2025-05-26,FILLED,BOX
[],688335,2025-08-15,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-fe71486f92557c74851e,s6ps-302e3a382d956a99,s6setup-b3656e1113c4ea2f89a9,2025-08-12,CANCELLED,ORIGINAL
[],688350,2025-08-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ba4f2f5ab511eaf8bd77,s6ps-302e3a382d956a99,s6setup-2365eb46a696b5f70e20,2025-08-19,CANCELLED,ORIGINAL
[],688350,2025-08-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-dda4636d9650293b761b,s6ps-302e3a382d956a99,s6setup-e3d5ff60c588503bfd15,2025-08-20,CANCELLED,ORIGINAL
[],688356,2025-08-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-00982f7bfe51b2f18bfd,s6ps-302e3a382d956a99,s6setup-2d4ee00fc5a9c95e1e09,2025-08-14,CANCELLED,ORIGINAL
[],688359,2025-07-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f9023d44a66fff809abe,s6ps-302e3a382d956a99,s6setup-589438952956ac56726d,2025-07-25,CANCELLED,ORIGINAL
[],688359,2025-08-08,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8e65747de675e99db1c3,s6ps-302e3a382d956a99,s6setup-beec2b5d8fbc79026db7,2025-08-05,CANCELLED,ORIGINAL
[],688361,2025-10-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-66f9c48f09ec08857be5,s6ps-302e3a382d956a99,s6setup-156fa435e406230b0ed0,2025-10-28,CANCELLED,ORIGINAL
[],688382,2025-08-01,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-bcd5e87c266565788bf4,s6ps-302e3a382d956a99,s6setup-dd9d57d8426249cfd6f0,2025-07-29,CANCELLED,ORIGINAL
[],688382,2025-08-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b37e0bef69975c524922,s6ps-302e3a382d956a99,s6setup-60835cee0f3698187eeb,2025-07-30,CANCELLED,ORIGINAL
[],688388,2025-10-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d773ab4c16a1257d6662,s6ps-302e3a382d956a99,s6setup-374aba872fa4f996a037,2025-09-26,CANCELLED,ORIGINAL
[],688388,2025-10-27,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6e6bbff92aa53b2752b9,s6ps-302e3a382d956a99,s6setup-711c59be807f5bfa2e8a,2025-10-22,CANCELLED,ORIGINAL
[],688392,2025-07-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1b41dfa65560f27e407d,s6ps-302e3a382d956a99,s6setup-5d2d35e050e7118d8a42,2025-07-04,CANCELLED,ORIGINAL
[],688398,2025-07-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9aacf5ac2a84356d3bd4,s6ps-302e3a382d956a99,s6setup-88a041f0ee1db2becb72,2025-07-17,CANCELLED,ORIGINAL
[],688400,2025-03-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7bba3769ce61f6e95c61,s6ps-302e3a382d956a99,s6setup-c0f2706c20d86a200270,2025-03-10,CANCELLED,ORIGINAL
[],688400,2025-03-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d3745f64e2197e51c26a,s6ps-302e3a382d956a99,s6setup-e30b6543c9a4f715fb66,2025-03-12,CANCELLED,ORIGINAL
[],688469,2025-10-27,FILLED_FROZEN_PLAN,s6order-b7860c9817d112a6b992,s6ps-302e3a382d956a99,s6setup-4f26f5b925788d16026b,2025-10-22,FILLED,BOX
[],688480,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-708cb4464842e363db89,s6ps-302e3a382d956a99,s6setup-85cd93587da6d8b0a5fd,2025-09-15,CANCELLED,BOTH
[],688480,2025-11-04,FILLED_FROZEN_PLAN,s6order-a02964ffbd3fe3eb8982,s6ps-302e3a382d956a99,s6setup-1ee9a9afea96750fe1f1,2025-10-30,FILLED,ORIGINAL
[],688498,2025-07-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4d93f894fb011dde6190,s6ps-302e3a382d956a99,s6setup-e7988503288262c6e9da,2025-07-14,CANCELLED,ORIGINAL
[],688499,2025-07-16,FILLED_FROZEN_PLAN,s6order-e095f64de6f42f3f07d9,s6ps-302e3a382d956a99,s6setup-6190d8589a34a14b2f2f,2025-07-11,FILLED,BOTH
[],688507,2025-08-26,FILLED_FROZEN_PLAN,s6order-c5a95db0b200bcecf4d6,s6ps-302e3a382d956a99,s6setup-987937c145bed8deb782,2025-08-21,FILLED,ORIGINAL
[],688510,2025-07-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-802c536b0a7569fec806,s6ps-302e3a382d956a99,s6setup-103acaa0f0c0a755ea06,2025-07-09,CANCELLED,BOTH
[],688511,2025-08-26,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f486bb5151af2eb1fd0c,s6ps-302e3a382d956a99,s6setup-3e1c1be3da02ce02f7cc,2025-08-21,CANCELLED,BOTH
[],688511,2025-08-27,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a164cde2e084c4e261f3,s6ps-302e3a382d956a99,s6setup-d9b7df7b0cf5416f1ccd,2025-08-22,CANCELLED,BOTH
[],688525,2025-10-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-623e7a231389768ec9ef,s6ps-302e3a382d956a99,s6setup-6c852e193ec08f89acab,2025-10-23,CANCELLED,ORIGINAL
[],688585,2025-11-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f5bc5e6281bebafbbc34,s6ps-302e3a382d956a99,s6setup-d64d85a6021fcaaaa11a,2025-11-25,CANCELLED,ORIGINAL
[],688600,2025-06-27,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4df6b27eee2b2a00fc1d,s6ps-302e3a382d956a99,s6setup-b1b55f6d7c48197fe892,2025-06-24,CANCELLED,BOX
[],688623,2025-11-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-fd9f9d08e3fcb0c119ad,s6ps-302e3a382d956a99,s6setup-b02fe25d69e2e2d02f08,2025-11-17,CANCELLED,ORIGINAL
[],688623,2025-12-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-0bef1a1b4ef1652a8949,s6ps-302e3a382d956a99,s6setup-3faa9c791e21eca18fc0,2025-12-24,CANCELLED,ORIGINAL
[],688679,2025-06-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ad4f45757a893bda02bd,s6ps-302e3a382d956a99,s6setup-77e768fd3ebbb8569ea8,2025-06-11,CANCELLED,ORIGINAL
[],688718,2025-08-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8e9dccbf1bd7b07ac80f,s6ps-302e3a382d956a99,s6setup-587e5aa084c9ac94571a,2025-08-08,CANCELLED,ORIGINAL
[],688767,2025-06-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e86d058e23eb371d169b,s6ps-302e3a382d956a99,s6setup-ed9c8f05079f5fd0704a,2025-05-29,CANCELLED,BOTH
[],688767,2025-06-06,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-779d8a30c96dc993788d,s6ps-302e3a382d956a99,s6setup-5cc05137ab0536c8c130,2025-06-03,CANCELLED,BOX
[],688767,2025-06-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-150770afc13aa48ab0cb,s6ps-302e3a382d956a99,s6setup-f6bc69faac31187db8e1,2025-06-04,CANCELLED,ORIGINAL
[],688767,2025-09-08,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7d7eadd8ac706a7270ed,s6ps-302e3a382d956a99,s6setup-d3b85c543f5689312173,2025-09-03,CANCELLED,ORIGINAL
[],688776,2025-04-24,FILLED_FROZEN_PLAN,s6order-428be53f26f20296d3c2,s6ps-302e3a382d956a99,s6setup-728245ec1e0d5447ffd8,2025-04-21,FILLED,ORIGINAL
[],688779,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e3b947240a96b0328f87,s6ps-302e3a382d956a99,s6setup-329719f11f68a21d977c,2025-09-30,CANCELLED,ORIGINAL
