experiment_id,evaluation_date,code,name,setup_id,candidate_type,entry_timing_state,entry_timing_executable,entry_timing_evidence_count,probability_rr_status,probability_rr_sample_count,probability_rr_target_1_hit_probability,probability_rr_target_2_hit_probability,probability_adjusted_r
S6_ENTRY_E0_BASELINE,2025-10-22,688469,芯联集成,s6setup-4f26f5b925788d16026b,WATCH_CANDIDATE,SUPPORT_FORMING,False,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-22,688531,日联科技,s6setup-c97604de9a5761e502f9,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-23,002150,正泰电源,s6setup-cddeebd3a9b6141abbcd,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-23,300539,横河精密,s6setup-99d7bb8dad8b230a03d0,WATCH_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-23,601168,西部矿业,s6setup-fcdecb9da0a8c656bf74,WATCH_CANDIDATE,WAITING_BREAKOUT,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-23,688072,拓荆科技,s6setup-c76fb55067ee7b53a9ad,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-23,688123,聚辰股份,s6setup-5100f9abeba05aecb98d,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.612,0.208,0.865093
S6_ENTRY_E0_BASELINE,2025-10-23,688525,佰维存储,s6setup-2ea1587f9593e4876763,WATCH_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,000630,铜陵有色,s6setup-60d6fd6b2c2cbebf8e4f,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,000878,云南铜业,s6setup-b188f38397ff23ca20f3,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,002156,通富微电,s6setup-8f05572f8470a60dffd7,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,300274,阳光电源,s6setup-97855adfeab9799975d5,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,300539,横河精密,s6setup-a5a86bfd984507ceb868,WATCH_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,300604,长川科技,s6setup-4151d272f01653b16d89,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,600362,江西铜业,s6setup-5f9d2b49198822facc04,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,601168,西部矿业,s6setup-963e885d502821cc389e,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,601218,吉鑫科技,s6setup-931daa23d1fa27a6c286,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,603993,洛阳钼业,s6setup-abf04063308da2e9d179,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,605358,立昂微,s6setup-1552d32801806320da78,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,688249,晶合集成,s6setup-0ad33087d3f08f6f45e1,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-24,688469,芯联集成,s6setup-e22e593f68a130238a02,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,000063,中兴通讯,s6setup-9c59ec914cec250db2fc,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,000630,铜陵有色,s6setup-8932d40eff99a7ea0742,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,000878,云南铜业,s6setup-c4676972ef6a87215a47,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,002156,通富微电,s6setup-e176d00e2386a8951895,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,002460,赣锋锂业,s6setup-732d9e80f8d3fe7bd051,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,300666,江丰电子,s6setup-36c375b3c156d1fb248e,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,600577,精达股份,s6setup-03e742594afed14a3aac,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,601688,华泰证券,s6setup-e282d3272c07f66093d1,KEY_CANDIDATE,WAITING_BREAKOUT,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,603650,彤程新材,s6setup-e4e5d9e7c533b0bf2f40,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,603799,华友钴业,s6setup-15630377163f6c48d79f,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,605358,立昂微,s6setup-1552d32801806320da78,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,688128,中国电研,s6setup-9f464a7256484e45a2c5,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,688409,富创精密,s6setup-2fea69aad44dbce802b3,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-27,688469,芯联集成,s6setup-0ebcda22e5fa9f307ed4,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-28,002460,赣锋锂业,s6setup-12759454df13e708e003,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.564,0.288,1.062652
S6_ENTRY_E0_BASELINE,2025-10-28,300001,特锐德,s6setup-8e6c71012fb3d3d76322,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-28,300274,阳光电源,s6setup-97855adfeab9799975d5,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-28,600089,特变电工,s6setup-425269feeefcb6ffd33a,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-28,600490,鹏欣资源,s6setup-a8f6e5e527714bb7679c,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-28,688361,中科飞测,s6setup-5ac0c6968f6c8479695f,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.508,0.252,0.659656
S6_ENTRY_E0_BASELINE,2025-10-28,688377,迪威尔,s6setup-ced7925d6efb35e890a4,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-28,688409,富创精密,s6setup-45795528ad6336fc4943,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-29,002922,伊戈尔,s6setup-5c9ccba6d50768351f6a,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-29,300073,当升科技,s6setup-20517d0e7a512fd83e92,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-29,300127,银河磁体,s6setup-dc92fe3a0f3482c354f1,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-29,600490,鹏欣资源,s6setup-5ca17db33f87b3b76412,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-29,601218,吉鑫科技,s6setup-607d41629cbe3613d06c,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-29,601899,紫金矿业,s6setup-a90fde919ab2ebf75565,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-29,688109,品茗科技,s6setup-edf8e39b0ada683384e2,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-30,002941,新疆交建,s6setup-a39177bc86e1234db634,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.504,0.26,1.296858
S6_ENTRY_E0_BASELINE,2025-10-30,600490,鹏欣资源,s6setup-ae5446c6b89c90cbe792,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-30,601899,紫金矿业,s6setup-832812ec0a63395fcd77,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-30,688249,晶合集成,s6setup-8f4f7a006aabcd4114df,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.464,0.264,0.982879
S6_ENTRY_E0_BASELINE,2025-10-30,688377,迪威尔,s6setup-8afc0648c4d2f961429c,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-30,688480,赛恩斯,s6setup-1ee9a9afea96750fe1f1,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-31,002941,新疆交建,s6setup-533e5bd7f8f75b92e0be,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-31,600490,鹏欣资源,s6setup-6f74b0323bd14cc4c0e3,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-10-31,601212,白银有色,s6setup-403eb70203523a546ba4,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.328,0.3,0.728874
S6_ENTRY_E0_BASELINE,2025-10-31,601899,紫金矿业,s6setup-4558a4761f57a6ac7229,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.516,0.256,1.154809
S6_ENTRY_E0_BASELINE,2025-10-31,688480,赛恩斯,s6setup-1ee9a9afea96750fe1f1,KEY_CANDIDATE,SUPPORT_FORMING,False,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-03,000980,众泰汽车,s6setup-0d0158e532de8c412535,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-03,002941,新疆交建,s6setup-95b0f66b91a78501b282,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.5,0.26,1.289776
S6_ENTRY_E0_BASELINE,2025-11-05,300179,四方达,s6setup-9558daf0ee21fcc071b8,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-05,601288,农业银行,s6setup-41ce0257d5e0dfa67f84,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-05,688377,迪威尔,s6setup-ced7925d6efb35e890a4,WATCH_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-05,688663,新风光,s6setup-5d882ee7449828261d7b,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-06,002171,楚江新材,s6setup-e055314d6892b431c9f1,WATCH_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-06,300179,四方达,s6setup-26d0c32d83cb8c011635,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-06,601288,农业银行,s6setup-1f36b9c74bc2cefe8a1e,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-06,688377,迪威尔,s6setup-ced7925d6efb35e890a4,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-06,688585,上纬新材,s6setup-9a9bc7c3d2a7db553a40,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-07,300179,四方达,s6setup-e0c1e5ba70b875138868,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-07,688377,迪威尔,s6setup-ced7925d6efb35e890a4,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-10,001287,中电港,s6setup-8400bd32af8d497f3733,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-10,300308,中际旭创,s6setup-988348ddc9d2061c5eda,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.58,0.268,1.087159
S6_ENTRY_E0_BASELINE,2025-11-10,301200,大族数控,s6setup-5c258545cef2aab3123a,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-10,601608,中信重工,s6setup-1d95ad7f92b55763e0a8,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-10,688377,迪威尔,s6setup-ced7925d6efb35e890a4,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-11,001287,中电港,s6setup-0ef40d7278ce749ab26a,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-11,002171,楚江新材,s6setup-d1f1a0f12a210c1396a4,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-11,301200,大族数控,s6setup-2c4bbb328f5078d10720,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-11,601608,中信重工,s6setup-4de2643acc860e8c8db9,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-12,300136,信维通信,s6setup-4117735c3afe45d20380,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-12,301200,大族数控,s6setup-245cc89f55559d51894e,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-13,301200,大族数控,s6setup-2e81c84853c18b705a82,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.48,0.268,0.956962
S6_ENTRY_E0_BASELINE,2025-11-13,600021,上海电力,s6setup-c43b5710ab76eac9ed6c,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-13,600549,厦门钨业,s6setup-12d2a0ea20e38cbc1534,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-13,600595,中孚实业,s6setup-d9c8c9a667f9d8ffe73e,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-13,601611,中国核建,s6setup-523a09f50b44b3299369,WATCH_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-13,603301,振德医疗,s6setup-1865ba63164b49b9d9b6,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-14,600595,中孚实业,s6setup-100f5c3cd4f69e5ae4f6,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-14,603301,振德医疗,s6setup-380658457793e1170035,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-17,000892,欢瑞世纪,s6setup-1c1f7a036cb2a694a431,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-17,300454,深信服,s6setup-478345d5e6f6770a72b4,KEY_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-17,300520,科大国创,s6setup-db0db0e777752f50b52f,WATCH_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-17,600515,海南机场,s6setup-7520b9018ef27977fe3b,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-18,300454,深信服,s6setup-cd40f11933069d604ab4,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-18,300814,中富电路,s6setup-c8e2a112f1ee166b60ab,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-18,601898,中煤能源,s6setup-76f1f31a0b4983585ccc,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-19,601898,中煤能源,s6setup-76f1f31a0b4983585ccc,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-20,002028,思源电气,s6setup-015b9fc1c4e7060fe9ee,WATCH_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-20,600219,南山铝业,s6setup-459331fdc8307de59b61,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-20,603516,淳中科技,s6setup-d0e6944fe48379037e2f,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-25,000338,潍柴动力,s6setup-7540ae0a7a3f5ceb9f3a,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-25,002028,思源电气,s6setup-41b6ce58c8d1e6c622c3,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-25,688585,上纬新材,s6setup-d64d85a6021fcaaaa11a,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-28,000830,鲁西化工,s6setup-6fb24fe91307e74ac3cb,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-11-28,600737,中粮糖业,s6setup-3bee24a85bdaab6ae92d,WATCH_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-01,000830,鲁西化工,s6setup-6fb24fe91307e74ac3cb,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-01,002426,胜利精密,s6setup-6d3fcdb0125fc5a3bb2e,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-01,002497,雅化集团,s6setup-b61ee20491e865eaa98a,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-01,600737,中粮糖业,s6setup-4874f73198b3cb2bf11a,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-01,600815,厦工股份,s6setup-abddcf8ce10784f22653,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-01,601969,海南矿业,s6setup-ca9797effd3ab4993fd5,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-02,002108,沧州明珠,s6setup-99d281ed96633fc2934b,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-02,002426,胜利精密,s6setup-6d3fcdb0125fc5a3bb2e,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-02,601888,XD中国中,s6setup-afe12cc74c60779ff82e,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-03,000833,粤桂股份,s6setup-c7e1dcf42328ff372e2a,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-04,300390,天华新能,s6setup-febba4e8286185632756,WATCH_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-16,605255,天普股份,s6setup-e48de09982940e62af28,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-17,605255,天普股份,s6setup-f0c8e486ddf086ee9ca7,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-18,000510,新金路,s6setup-e0e5cd45beeb94e21841,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-18,605255,天普股份,s6setup-e48de09982940e62af28,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-18,688110,东芯股份,s6setup-a7bdb0fc119a26842f6a,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-19,300131,英唐智控,s6setup-447cb6fa7b373adb8810,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-19,300620,光库科技,s6setup-6da27825b7ecf0774d0d,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E0_BASELINE,2025-12-19,600595,中孚实业,s6setup-def073ea22e01988a3cf,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
