run_id,parameter_set_id,code,name,evaluation_date,setup_id,tail_path,candidate_type,snapshot_json
s6bt-6be85f4fb5a935680beb,s6ps-71bdb4dbb9c5c096,002463,沪电股份,2024-03-25,s6setup-d6af2725e1ec60f512e7,BOX,WATCH_CANDIDATE,"{""amount_avg_10"": 20.0061, ""amount_avg_30"": 19.0251, ""amount_avg_60"": 12.6801, ""atr14"": 1.8157, ""atr20"": 1.8205, ""atr5"": 1.326, ""atr_contraction_ratio"": 0.728371, ""avg_body_ratio_5"": 0.016029, ""avg_kline_overlap_ratio"": 0.727193, ""box_break_reason"": """", ""box_center_shift"": 0.080734, ""box_days"": 10, ""box_end_date"": ""2024-03-25"", ""box_first_half_volume"": 77831186.0, ""box_height"": 0.0, ""box_high"": 33.01, ""box_high_test_count"": 2, ""box_low"": 29.54, ""box_low_test_count"": 2, ""box_position"": 0.195965, ""box_position_raw"": 0.195965, ""box_quality_score"": 23, ""box_quality_tag"": ""NONE"", ""box_second_half_volume"": 54098643.0, ""box_selection_reason"": ""highest_box_quality_score_then_days_width_volume_contraction"", ""box_start_date"": ""2024-03-12"", ""box_status"": ""BOX_SUPPORT_READY"", ""box_tail_enabled"": true, ""box_tail_pass"": true, ""box_tail_score"": 16, ""box_volume_contraction_ratio"": 0.695077, ""box_width"": 0.117468, ""buy_zone_high"": 29.84, ""buy_zone_low"": 28.75, ""buy_zone_valid_days"": 3, ""candidate_type"": ""WATCH_CANDIDATE"", ""classification"": ""observe"", ""close"": 30.22, ""close_range_5"": 0.075778, ""code"": ""002463"", ""compact_close_range_5"": 0.075778, ""compact_kline_enabled"": true, ""compact_kline_pass"": false, ""compact_kline_reasons"": [""compact:small_average_body"", ""compact:range_overlap"", ""compact:no_large_gap"", ""compact:atr_contracted"", ""compact:no_volume_selloff""], ""compact_kline_risk_tags"": [""COMPACT_MAX_BODY_TOO_LARGE"", ""COMPACT_CLOSE_RANGE_TOO_WIDE""], ""compact_kline_score"": 7, ""config_hash"": ""9076a46f857a06de49ffedb5bc58e11e77d343f659cfbf758b7ef560b7521f6a"", ""consolidation_days"": 6, ""consolidation_start_date"": ""2024-03-11"", ""contraction_count"": 0, ""cooldown_until_date"": """", ""current_close_position"": 0.116564, ""current_price"": 30.22, ""current_price_adj"": 30.22, ""current_price_raw"": null, ""current_volume_ratio_20"": 1.188432, ""daily_return"": -0.050879, ""data_source"": """", ""days_in_pool"": 0, ""days_since_start"": 11, ""defense_support_price"": 25.251, ""dry_stable_score"": 18, ""enable_market_filter"": true, ""evaluation_date"": ""2024-03-25"", ""execution_notes"": [""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""], ""execution_target_1_5r"": 32.83, ""execution_target_2_5r"": 34.83, ""execution_target_2r"": 33.83, ""execution_target_3_5r"": 36.83, ""exit_date"": """", ""exit_reason"": """", ""first_half_median_close"": 29.975, ""first_pool_date"": ""2024-03-25"", ""first_seen_date"": ""2024-03-25"", ""gap_count_5"": 0, ""high_trigger"": ""new_120d_high"", ""highest_close_120"": 33.01, ""highest_close_20"": 33.01, ""is_limit_up"": true, ""is_one_word_limit_up"": false, ""key_support_price"": 29.2944, ""kline_fetched_at"": """", ""kline_latest_date"": ""2024-03-25"", ""kline_overlap_pair_count"": 3, ""last_seen_date"": ""2024-03-25"", ""lifecycle_status"": ""READY"", ""limit_up_pct"": 0.1, ""ma10"": 31.248, ""ma120"": 22.8433, ""ma20"": 29.7775, ""ma250"": 22.0476, ""ma5"": 31.716, ""ma50"": 25.251, ""main_support_ma"": ""MA20"", ""market_filter_mode"": ""downgrade"", ""market_status"": ""MARKET_NEUTRAL"", ""max_body_ratio_5"": 0.042356, ""max_gap_ratio_5"": 0.010678, ""name"": ""沪电股份"", ""objective_rr_1"": 1.5876, ""objective_rr_2"": 3.6364, ""objective_rr_score"": 10, ""objective_target_1"": 33.01, ""objective_target_2"": 37.1, ""original_tail_pass"": false, ""original_tail_score"": 18, ""parameter_set_id"": ""s6ps-71bdb4dbb9c5c096"", ""pattern_depth_pct"": 0.0, ""pattern_end_date"": ""2024-03-18"", ""pattern_height"": 0.0, ""pattern_low"": 0.0, ""pattern_score"": 0, ""pattern_score_component"": 1, ""pattern_start_date"": ""2024-03-11"", ""pattern_type"": ""UNKNOWN"", ""phase_status"": ""PHASE_VALID"", ""pivot_price"": 0.0, ""pivot_source"": """", ""pool_age_trading_days"": 0, ""pre_tail_avg_volume_20"": 72082465.4, ""price_basis"": ""FORWARD_ADJUSTED"", ""prior_key_support_price"": 29.7775, ""pullback_from_20d_high"": -0.08452, ""quote_status"": """", ""range_10"": 0.176752, ""range_5"": 0.102999, ""reentry_count"": 0, ""reject_reasons"": [], ""relative_strength_20"": 0.161813, ""relative_strength_20_observed"": true, ""relative_strength_risk_score"": 9, ""return_10"": -0.03758, ""return_20"": 0.182779, ""return_5"": -0.08452, ""reward_amount_1"": 3.17, ""reward_amount_2"": 7.26, ""reward_amount_3"": 6.99, ""risk_amount"": 2.0, ""risk_control_score"": 9, ""risk_reward_ratio_1"": 1.5876, ""risk_reward_ratio_2"": 3.6364, ""risk_reward_ratio_3"": 3.5, ""risk_reward_score"": 10, ""risk_tags"": [], ""score_reasons"": [""strong=15"", ""pattern=1"", ""support=20"", ""tail=16"", ""objective_rr=10"", ""rs_risk=9""], ""second_half_median_close"": 32.395, ""sector_name"": """", ""setup_id"": ""s6setup-d6af2725e1ec60f512e7"", ""signal_date"": ""2024-03-25"", ""start_age_days"": 11, ""start_date"": ""2024-03-08"", ""start_day_amount"": 28.0287, ""start_day_close_position"": 1.0, ""start_day_return"": 0.100173, ""start_day_self_amount_percentile"": 0.983333, ""start_day_volume_ratio"": 1.369649, ""start_grade"": ""A"", ""start_low"": 29.05, ""start_type"": ""LOW_VOLUME_LIMIT_UP"", ""stop_loss_price"": 27.84, ""strategy_version"": ""4.1.0"", ""strong_start_score"": 15, ""suggested_buy_price"": 29.84, ""suggested_limit_price"": 29.84, ""suggestion"": ""观察：形态部分满足，等待进一步确认"", ""support_cluster_score"": 20, ""support_cluster_sources"": [""MA20"", ""RECENT_10_CLOSE_LOW"", ""RECENT_10_LOW"", ""START_LOW""], ""support_score"": 20, ""support_status"": ""MA20_SUPPORT"", ""support_test_count"": 4, ""support_zone_high"": 29.8391, ""support_zone_low"": 28.7497, ""tactical_support_price"": 31.248, ""tail_avg_volume"": 50793288.6, ""tail_days"": 5, ""tail_pass"": true, ""tail_path"": ""BOX"", ""tail_score"": 16, ""tail_start_date"": ""2024-03-19"", ""tail_volume_ratio"": 0.704655, ""target_price_1"": 33.01, ""target_price_2"": 37.1, ""target_price_3"": 36.83, ""total_score"": 71, ""trading_days"": 545, ""v10"": 64396855.3, ""v20"": 65324874.55, ""v3"": 51606395.0, ""v5"": 50793288.6, ""valid_from_date"": ""2024-03-26"", ""valid_until_date"": ""2024-03-28"", ""volume_ratio_5_20"": 0.777549, ""volume_slope_10"": -0.061776, ""warn_tags"": []}"
s6bt-6be85f4fb5a935680beb,s6ps-71bdb4dbb9c5c096,300394,天孚通信,2024-03-25,s6setup-7687783fc1ceab496693,BOTH,WATCH_CANDIDATE,"{""amount_avg_10"": 27.623, ""amount_avg_30"": 27.3375, ""amount_avg_60"": 19.4957, ""atr14"": 9.905, ""atr20"": 10.7495, ""atr5"": 9.24, ""atr_contraction_ratio"": 0.859575, ""avg_body_ratio_5"": 0.009515, ""avg_kline_overlap_ratio"": 0.798188, ""box_break_reason"": """", ""box_center_shift"": 0.021072, ""box_days"": 7, ""box_end_date"": ""2024-03-25"", ""box_first_half_volume"": 21781669.5, ""box_height"": 0.0, ""box_high"": 162.55, ""box_high_test_count"": 2, ""box_low"": 156.01, ""box_low_test_count"": 2, ""box_position"": 0.090214, ""box_position_raw"": 0.090214, ""box_quality_score"": 25, ""box_quality_tag"": ""NONE"", ""box_second_half_volume"": 17125823.0, ""box_selection_reason"": ""highest_box_quality_score_then_days_width_volume_contraction"", ""box_start_date"": ""2024-03-15"", ""box_status"": ""BOX_SUPPORT_READY"", ""box_tail_enabled"": true, ""box_tail_pass"": true, ""box_tail_score"": 16, ""box_volume_contraction_ratio"": 0.786249, ""box_width"": 0.04192, ""buy_zone_high"": 135.71, ""buy_zone_low"": 129.77, ""buy_zone_valid_days"": 3, ""candidate_type"": ""WATCH_CANDIDATE"", ""classification"": ""observe"", ""close"": 156.6, ""close_range_5"": 0.037995, ""code"": ""300394"", ""compact_close_range_5"": 0.037995, ""compact_kline_enabled"": true, ""compact_kline_pass"": false, ""compact_kline_reasons"": [""compact:small_average_body"", ""compact:no_large_body"", ""compact:close_concentrated"", ""compact:range_overlap"", ""compact:no_large_gap"", ""compact:no_volume_selloff""], ""compact_kline_risk_tags"": [""COMPACT_ATR_NOT_CONTRACTED""], ""compact_kline_score"": 9, ""config_hash"": ""9076a46f857a06de49ffedb5bc58e11e77d343f659cfbf758b7ef560b7521f6a"", ""consolidation_days"": 20, ""consolidation_start_date"": ""2024-02-20"", ""contraction_count"": 0, ""cooldown_until_date"": """", ""current_close_position"": 0.16369, ""current_price"": 156.6, ""current_price_adj"": 156.6, ""current_price_raw"": null, ""current_volume_ratio_20"": 0.611967, ""daily_return"": -0.0301, ""data_source"": """", ""days_in_pool"": 0, ""days_since_start"": 25, ""defense_support_price"": 112.2, ""dry_stable_score"": 20, ""enable_market_filter"": true, ""evaluation_date"": ""2024-03-25"", ""execution_notes"": [""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""], ""execution_target_1_5r"": 152.05, ""execution_target_2_5r"": 162.95, ""execution_target_2r"": 157.5, ""execution_target_3_5r"": 173.85, ""exit_date"": """", ""exit_reason"": """", ""first_half_median_close"": 158.98, ""first_pool_date"": ""2024-03-25"", ""first_seen_date"": ""2024-03-25"", ""gap_count_5"": 0, ""high_trigger"": ""new_120d_high"", ""highest_close_120"": 162.55, ""highest_close_20"": 162.55, ""is_limit_up"": true, ""is_one_word_limit_up"": false, ""key_support_price"": 132.74, ""kline_fetched_at"": """", ""kline_latest_date"": ""2024-03-25"", ""kline_overlap_pair_count"": 3, ""last_seen_date"": ""2024-03-25"", ""lifecycle_status"": ""READY"", ""limit_up_pct"": 0.2, ""ma10"": 153.999, ""ma120"": 98.0907, ""ma20"": 144.9125, ""ma250"": 87.5092, ""ma5"": 160.73, ""ma50"": 117.4842, ""main_support_ma"": """", ""market_filter_mode"": ""downgrade"", ""market_status"": ""MARKET_NEUTRAL"", ""max_body_ratio_5"": 0.017241, ""max_gap_ratio_5"": 0.013378, ""name"": ""天孚通信"", ""objective_rr_1"": 2.4633, ""objective_rr_2"": 3.6364, ""objective_rr_score"": 10, ""objective_target_1"": 162.55, ""objective_target_2"": 175.33, ""original_tail_pass"": true, ""original_tail_score"": 20, ""parameter_set_id"": ""s6ps-71bdb4dbb9c5c096"", ""pattern_depth_pct"": 0.0, ""pattern_end_date"": ""2024-03-18"", ""pattern_height"": 0.0, ""pattern_low"": 0.0, ""pattern_score"": 0, ""pattern_score_component"": 1, ""pattern_start_date"": ""2024-02-20"", ""pattern_type"": ""UNKNOWN"", ""phase_status"": ""PHASE_VALID"", ""pivot_price"": 0.0, ""pivot_source"": """", ""pool_age_trading_days"": 0, ""pre_tail_avg_volume_20"": 20864260.55, ""price_basis"": ""FORWARD_ADJUSTED"", ""prior_key_support_price"": 144.9125, ""pullback_from_20d_high"": -0.036604, ""quote_status"": """", ""range_10"": 0.295389, ""range_5"": 0.105341, ""reentry_count"": 0, ""reject_reasons"": [], ""relative_strength_20"": 0.295111, ""relative_strength_20_observed"": true, ""relative_strength_risk_score"": 10, ""return_10"": 0.128242, ""return_20"": 0.316077, ""return_5"": -0.033035, ""reward_amount_1"": 26.84, ""reward_amount_2"": 39.62, ""reward_amount_3"": 38.13, ""risk_amount"": 10.9, ""risk_control_score"": 10, ""risk_reward_ratio_1"": 2.4633, ""risk_reward_ratio_2"": 3.6364, ""risk_reward_ratio_3"": 3.5, ""risk_reward_score"": 10, ""risk_tags"": [], ""score_reasons"": [""strong=17"", ""pattern=1"", ""support=15"", ""tail=20"", ""objective_rr=10"", ""rs_risk=10""], ""second_half_median_close"": 162.33, ""sector_name"": """", ""setup_id"": ""s6setup-7687783fc1ceab496693"", ""signal_date"": ""2024-03-25"", ""start_age_days"": 25, ""start_date"": ""2024-02-19"", ""start_day_amount"": 32.6638, ""start_day_close_position"": 1.0, ""start_day_return"": 0.2, ""start_day_self_amount_percentile"": 0.983333, ""start_day_volume_ratio"": 1.529553, ""start_grade"": ""S"", ""start_low"": 112.2, ""start_type"": ""VOLUME_LIMIT_UP"", ""stop_loss_price"": 124.82, ""strategy_version"": ""4.1.0"", ""strong_start_score"": 17, ""suggested_buy_price"": 135.71, ""suggested_limit_price"": 135.71, ""suggestion"": ""观察：形态部分满足，等待进一步确认"", ""support_cluster_score"": 13, ""support_cluster_sources"": [""RECENT_10_CLOSE_LOW"", ""RECENT_10_LOW""], ""support_score"": 15, ""support_status"": ""KEY_SUPPORT_VALID"", ""support_test_count"": 2, ""support_zone_high"": 135.7115, ""support_zone_low"": 129.7685, ""tactical_support_price"": 160.73, ""tail_avg_volume"": 15572400.2, ""tail_days"": 5, ""tail_pass"": true, ""tail_path"": ""BOTH"", ""tail_score"": 20, ""tail_start_date"": ""2024-03-19"", ""tail_volume_ratio"": 0.746367, ""target_price_1"": 162.55, ""target_price_2"": 175.33, ""target_price_3"": 173.85, ""total_score"": 73, ""trading_days"": 545, ""v10"": 17973001.8, ""v20"": 19451366.1, ""v3"": 13670422.3333, ""v5"": 15572400.2, ""valid_from_date"": ""2024-03-26"", ""valid_until_date"": ""2024-03-28"", ""volume_ratio_5_20"": 0.800581, ""volume_slope_10"": -0.043872, ""warn_tags"": []}"
s6bt-6be85f4fb5a935680beb,s6ps-71bdb4dbb9c5c096,000630,铜陵有色,2024-03-28,s6setup-c91fd7b614b740b9d6bf,BOX,WATCH_CANDIDATE,"{""amount_avg_10"": 15.6378, ""amount_avg_30"": 12.8493, ""amount_avg_60"": 8.8751, ""atr14"": 0.1857, ""atr20"": 0.1765, ""atr5"": 0.15, ""atr_contraction_ratio"": 0.849858, ""avg_body_ratio_5"": 0.01505, ""avg_kline_overlap_ratio"": 0.670192, ""box_break_reason"": """", ""box_center_shift"": -0.02551, ""box_days"": 11, ""box_end_date"": ""2024-03-28"", ""box_first_half_volume"": 673908551.25, ""box_height"": 0.0, ""box_high"": 4.0, ""box_high_test_count"": 3, ""box_low"": 3.76, ""box_low_test_count"": 3, ""box_position"": 0.625, ""box_position_raw"": 0.625, ""box_quality_score"": 24, ""box_quality_tag"": ""NONE"", ""box_second_half_volume"": 328789950.6, ""box_selection_reason"": ""highest_box_quality_score_then_days_width_volume_contraction"", ""box_start_date"": ""2024-03-14"", ""box_status"": ""BOX_STABLE"", ""box_tail_enabled"": true, ""box_tail_pass"": true, ""box_tail_score"": 16, ""box_volume_contraction_ratio"": 0.487885, ""box_width"": 0.06383, ""buy_zone_high"": 3.77, ""buy_zone_low"": 3.65, ""buy_zone_valid_days"": 3, ""candidate_type"": ""WATCH_CANDIDATE"", ""classification"": ""observe"", ""close"": 3.91, ""close_range_5"": 0.038363, ""code"": ""000630"", ""compact_close_range_5"": 0.039894, ""compact_kline_enabled"": true, ""compact_kline_pass"": false, ""compact_kline_reasons"": [""compact:small_average_body"", ""compact:close_concentrated"", ""compact:range_overlap"", ""compact:no_large_gap"", ""compact:no_volume_selloff""], ""compact_kline_risk_tags"": [""COMPACT_MAX_BODY_TOO_LARGE"", ""COMPACT_ATR_NOT_CONTRACTED""], ""compact_kline_score"": 8, ""config_hash"": ""9076a46f857a06de49ffedb5bc58e11e77d343f659cfbf758b7ef560b7521f6a"", ""consolidation_days"": 9, ""consolidation_start_date"": ""2024-03-11"", ""contraction_count"": 0, ""cooldown_until_date"": """", ""current_close_position"": 0.761905, ""current_price"": 3.91, ""current_price_adj"": 3.91, ""current_price_raw"": null, ""current_volume_ratio_20"": 0.840103, ""daily_return"": 0.037135, ""data_source"": """", ""days_in_pool"": 0, ""days_since_start"": 14, ""defense_support_price"": 3.3848, ""dry_stable_score"": 16, ""enable_market_filter"": true, ""evaluation_date"": ""2024-03-28"", ""execution_notes"": [""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""], ""execution_target_1_5r"": 4.07, ""execution_target_2_5r"": 4.28, ""execution_target_2r"": 4.17, ""execution_target_3_5r"": 4.48, ""exit_date"": """", ""exit_reason"": """", ""first_half_median_close"": 3.92, ""first_pool_date"": ""2024-03-28"", ""first_seen_date"": ""2024-03-28"", ""gap_count_5"": 0, ""high_trigger"": ""new_120d_high"", ""highest_close_120"": 4.0, ""highest_close_20"": 4.0, ""is_limit_up"": false, ""is_one_word_limit_up"": false, ""key_support_price"": 3.7106, ""kline_fetched_at"": """", ""kline_latest_date"": ""2024-03-28"", ""kline_overlap_pair_count"": 3, ""last_seen_date"": ""2024-03-28"", ""lifecycle_status"": ""READY"", ""limit_up_pct"": 0.1, ""ma10"": 3.875, ""ma120"": 3.2035, ""ma20"": 3.684, ""ma250"": 3.1738, ""ma5"": 3.814, ""ma50"": 3.3848, ""main_support_ma"": ""MA20"", ""market_filter_mode"": ""downgrade"", ""market_status"": ""MARKET_NEUTRAL"", ""max_body_ratio_5"": 0.040921, ""max_gap_ratio_5"": 0.005305, ""name"": ""铜陵有色"", ""objective_rr_1"": 1.1441, ""objective_rr_2"": 3.6365, ""objective_rr_score"": 10, ""objective_target_1"": 4.0, ""objective_target_2"": 4.51, ""original_tail_pass"": false, ""original_tail_score"": 16, ""parameter_set_id"": ""s6ps-71bdb4dbb9c5c096"", ""pattern_depth_pct"": 0.0, ""pattern_end_date"": ""2024-03-21"", ""pattern_height"": 0.0, ""pattern_low"": 0.0, ""pattern_score"": 0, ""pattern_score_component"": 1, ""pattern_start_date"": ""2024-03-11"", ""pattern_type"": ""UNKNOWN"", ""phase_status"": ""PHASE_VALID"", ""pivot_price"": 0.0, ""pivot_source"": """", ""pool_age_trading_days"": 0, ""pre_tail_avg_volume_20"": 401707413.2, ""price_basis"": ""FORWARD_ADJUSTED"", ""prior_key_support_price"": 3.684, ""pullback_from_20d_high"": -0.0225, ""quote_status"": """", ""range_10"": 0.102902, ""range_5"": 0.068528, ""reentry_count"": 0, ""reject_reasons"": [], ""relative_strength_20"": 0.190685, ""relative_strength_20_observed"": true, ""relative_strength_risk_score"": 6, ""return_10"": 0.031662, ""return_20"": 0.192073, ""return_5"": -0.007614, ""reward_amount_1"": 0.23, ""reward_amount_2"": 0.74, ""reward_amount_3"": 0.71, ""risk_amount"": 0.2, ""risk_control_score"": 6, ""risk_reward_ratio_1"": 1.1441, ""risk_reward_ratio_2"": 3.6365, ""risk_reward_ratio_3"": 3.5, ""risk_reward_score"": 10, ""risk_tags"": [], ""score_reasons"": [""strong=18"", ""pattern=1"", ""support=20"", ""tail=16"", ""objective_rr=10"", ""rs_risk=6""], ""second_half_median_close"": 3.82, ""sector_name"": """", ""setup_id"": ""s6setup-c91fd7b614b740b9d6bf"", ""signal_date"": ""2024-03-28"", ""start_age_days"": 14, ""start_date"": ""2024-03-08"", ""start_day_amount"": 30.6753, ""start_day_close_position"": 1.0, ""start_day_return"": 0.079545, ""start_day_self_amount_percentile"": 1.0, ""start_day_volume_ratio"": 3.808896, ""start_grade"": ""A"", ""start_low"": 3.5, ""start_type"": ""NORMAL_STRONG_BREAKOUT"", ""stop_loss_price"": 3.56, ""strategy_version"": ""4.1.0"", ""strong_start_score"": 18, ""suggested_buy_price"": 3.77, ""suggested_limit_price"": 3.77, ""suggestion"": ""观察：形态部分满足，等待进一步确认"", ""support_cluster_score"": 20, ""support_cluster_sources"": [""MA20"", ""RECENT_10_CLOSE_LOW"", ""RECENT_10_LOW""], ""support_score"": 20, ""support_status"": ""MA20_SUPPORT"", ""support_test_count"": 5, ""support_zone_high"": 3.7663, ""support_zone_low"": 3.6549, ""tactical_support_price"": 3.814, ""tail_avg_volume"": 298856936.8, ""tail_days"": 5, ""tail_pass"": true, ""tail_path"": ""BOX"", ""tail_score"": 16, ""tail_start_date"": ""2024-03-22"", ""tail_volume_ratio"": 0.743967, ""target_price_1"": 4.0, ""target_price_2"": 4.51, ""target_price_3"": 4.48, ""total_score"": 71, ""trading_days"": 548, ""v10"": 400994877.8, ""v20"": 432433156.0, ""v3"": 290137366.6667, ""v5"": 298856936.8, ""valid_from_date"": ""2024-03-29"", ""valid_until_date"": ""2024-04-02"", ""volume_ratio_5_20"": 0.691106, ""volume_slope_10"": -0.109173, ""warn_tags"": [""PRESSURE_NEAR_HIGH"", ""UPPER_SHADOW_PRESSURE""]}"
