amount_avg_10,amount_avg_30,amount_avg_60,atr14,atr20,atr5,atr_contraction_ratio,avg_body_ratio_5,avg_kline_overlap_ratio,box_break_reason,box_center_shift,box_days,box_end_date,box_first_half_volume,box_height,box_high,box_high_test_count,box_low,box_low_test_count,box_position,box_position_raw,box_quality_score,box_quality_tag,box_second_half_volume,box_selection_reason,box_start_date,box_status,box_tail_enabled,box_tail_pass,box_tail_score,box_volume_contraction_ratio,box_width,brooks_result,brooks_setup_types,brooks_status,brooks_tail_enabled,brooks_tail_pass,brooks_tail_premium,brooks_tail_score,brooks_trade_ready,brooks_trade_trigger_type,brooks_trigger_price,brooks_trigger_valid_until,buy_zone_high,buy_zone_low,buy_zone_valid_days,candidate_type,classification,close,close_range_5,code,compact_close_range_5,compact_kline_enabled,compact_kline_pass,compact_kline_reasons,compact_kline_risk_tags,compact_kline_score,config_hash,consolidation_days,consolidation_start_date,contraction_count,cooldown_until_date,current_close_position,current_price,current_price_adj,current_price_raw,current_volume_ratio_20,daily_return,data_source,days_in_pool,days_since_start,defense_support_price,dry_stable_score,enable_market_filter,evaluation_date,execution_notes,execution_target_1_5r,execution_target_2_5r,execution_target_2r,execution_target_3_5r,exit_date,exit_reason,first_half_median_close,first_pool_date,first_seen_date,gap_count_5,high_trigger,highest_close_120,highest_close_20,is_limit_up,is_one_word_limit_up,key_support_price,kline_fetched_at,kline_latest_date,kline_overlap_pair_count,last_seen_date,lifecycle_status,limit_up_pct,ma10,ma120,ma20,ma250,ma5,ma50,main_support_ma,market_filter_mode,market_status,max_body_ratio_5,max_gap_ratio_5,multi_path_confirmed,name,objective_rr_1,objective_rr_2,objective_rr_score,objective_target_1,objective_target_2,original_tail_pass,original_tail_score,parameter_set_id,passed_path_count,pattern_depth_pct,pattern_end_date,pattern_height,pattern_low,pattern_score,pattern_score_component,pattern_start_date,pattern_type,phase_status,pivot_price,pivot_source,pool_age_trading_days,pre_tail_avg_volume_20,price_basis,prior_key_support_price,pullback_from_20d_high,quote_status,range_10,range_5,reentry_count,reject_reasons,relative_strength_20,relative_strength_20_observed,relative_strength_risk_score,return_10,return_20,return_5,reward_amount_1,reward_amount_2,reward_amount_3,risk_amount,risk_control_score,risk_reward_ratio_1,risk_reward_ratio_2,risk_reward_ratio_3,risk_reward_score,risk_tags,score_reasons,second_half_median_close,sector_name,setup_id,signal_date,start_age_days,start_date,start_day_amount,start_day_close_position,start_day_return,start_day_self_amount_percentile,start_day_volume_ratio,start_grade,start_low,start_type,stop_loss_price,strategy_version,strong_start_score,suggested_buy_price,suggested_limit_price,suggestion,support_cluster_score,support_cluster_sources,support_score,support_status,support_test_count,support_zone_high,support_zone_low,tactical_support_price,tail_avg_volume,tail_days,tail_pass,tail_path,tail_path_summary,tail_paths,tail_primary_path,tail_score,tail_start_date,tail_volume_ratio,target_price_1,target_price_2,target_price_3,total_score,trading_days,v10,v20,v3,v5,valid_from_date,valid_until_date,volume_ratio_5_20,volume_slope_10,warn_tags
9.6983,8.0434,5.9049,1.2586,1.3255,0.908,0.685025,0.028164,0.596375,,0.010781,9,2024-03-18,79576915.0,0.0,14.44,2,12.71,2,0.190751,0.190751,17,NONE,66974374.5,highest_box_quality_score_then_days_width_volume_contraction,2024-03-06,BOX_SUPPORT_READY,True,True,13,0.841631,0.136113,"{""bull_context_pass"": true, ""compact_structure"": {""barb_wire_risk"": false, ""direction_change_count"": 0, ""long_shadow_bar_count"": 0, ""reasons"": [], ""risk_tags"": [], ""structure_type"": ""NO_COMPACT""}, ""context"": {""context_type"": ""BULL_CONTEXT"", ""lower_high_count"": 6, ""lower_high_low_sequence_count"": 2, ""lower_low_count"": 4, ""ma20_slope"": 0.30343940855030516, ""passed"": true, ""reasons"": [""BROOKS_BULL_CONTEXT_VALID""], ""risk_tags"": [], ""watch_only"": false}, ""enabled"": true, ""hard_reject"": false, ""metrics"": {""atr_contraction_ratio"": 0.685025, ""avg_body_ratio_5"": 0.028164, ""close_range_5"": 0.091267, ""max_body_ratio_5"": 0.057057, ""price_stability_checks"": {""atr"": true, ""body_avg"": false, ""body_max"": false, ""close_range"": false, ""lower_lows"": false}, ""tail_volume_ratio"": 0.687282, ""volume_slope_10"": -0.107709}, ""passed"": false, ""premium"": false, ""price_stable_pass"": false, ""reasons"": [], ""reject_reasons"": [""BROOKS_SELLING_PRESSURE_NOT_EXHAUSTED"", ""BROOKS_PRICE_NOT_STABLE"", ""BROOKS_SETUP_NOT_FOUND""], ""risk_tags"": [], ""score"": 6, ""selling_pressure"": {""bear_body_contraction_ratio"": 0.210526, ""bear_follow_through_count"": 1, ""bear_follow_through_dates"": [""2024-03-14""], ""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""exhausted"": false, ""max_consecutive_bear_bars"": 3, ""reasons"": [], ""risk_tags"": [""BROOKS_CONSECUTIVE_BEAR_BARS""], ""strong_bear_bar_count"": 1, ""strong_bear_bar_dates"": [""2024-03-13""]}, ""selling_pressure_exhausted"": false, ""setup_pass"": false, ""status"": ""BROOKS_FAILED"", ""structure"": {""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""failed_bear_breakout"": false, ""failed_bear_breakout_date"": """", ""first_recent_low_date"": ""2024-03-07"", ""first_recent_low_price"": 12.73, ""micro_double_bottom"": false, ""orderly_compression_at_support"": false, ""reasons"": [], ""reclaim_date"": """", ""risk_tags"": [], ""second_entry_long_ready"": false, ""second_entry_signal_date"": """", ""second_entry_signal_high"": null, ""second_entry_trigger_price"": null, ""second_low_similarity"": -0.021995, ""second_recent_low_date"": ""2024-03-14"", ""second_recent_low_price"": 12.45, ""setup_types"": []}, ""support_not_broken"": true, ""trade_trigger"": {""breakout_bar_pass"": false, ""breakout_follow_through_pass"": false, ""breakout_pullback_pass"": false, ""failed_bear_breakout_confirmed"": false, ""ready"": false, ""reasons"": [], ""risk_tags"": [], ""second_entry_triggered"": false, ""trigger_price"": null, ""trigger_type"": """", ""trigger_valid_until"": """"}, ""volume_dry_pass"": true}",[],BROOKS_FAILED,True,False,False,6,False,,,,12.8,12.05,3,WATCH_CANDIDATE,observe,13.04,0.088957,300210,0.091267,True,False,"[""compact:range_overlap"", ""compact:atr_contracted"", ""compact:no_volume_selloff""]","[""COMPACT_AVG_BODY_TOO_LARGE"", ""COMPACT_MAX_BODY_TOO_LARGE"", ""COMPACT_CLOSE_RANGE_TOO_WIDE"", ""COMPACT_GAP_TOO_LARGE""]",4,efe8d3b0b9ba183f5b53294b36f68d902eb26f96314bd1b1f4c71725c7016dde,5,2024-03-05,0,,0.573529,13.04,13.04,,0.580939,0.013997,,0,10,9.9804,10,True,2024-03-18,"[""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""]",14.88,16.27,15.57,17.65,,,13.45,2024-03-18,2024-03-18,1,new_120d_high,14.44,14.44,True,False,12.4266,,2024-03-18,3,2024-03-18,READY,0.2,13.461,8.6438,12.165,5.7784,13.16,9.9804,MA20,downgrade,MARKET_STRONG,0.057057,0.033784,False,森远股份,1.1815,3.2369,10,14.44,17.29,False,10,s6ps-f03199f3e7189f9b,1,0.0,2024-03-11,0.0,0.0,0,1,2024-03-05,UNKNOWN,PHASE_VALID,0.0,,0,78804743.95,FORWARD_ADJUSTED,12.165,-0.096953,,0.193826,0.186981,0,[],0.648131,True,10,-0.063891,0.706806,-0.096953,1.64,4.48,4.85,1.38,10,1.1815,3.2369,3.5,10,[],"[""strong=17"", ""pattern=1"", ""support=18"", ""tail=13"", ""objective_rr=10"", ""rs_risk=10""]",13.595,,s6setup-86918b98cb309eb4bbcc,2024-03-18,10,2024-03-04,18.1083,1.0,0.199828,1.0,1.85926,S,11.45,VOLUME_LIMIT_UP,11.42,4.2.0,17,12.8,12.8,观察：形态部分满足，等待进一步确认,16,"[""MA20"", ""RECENT_10_CLOSE_LOW""]",18,MA20_SUPPORT,5,12.8042,12.049,13.16,54161101.4,5,True,BOX,BOX,"[""BOX""]",BOX,13,2024-03-12,0.687282,14.44,17.29,17.65,69,538,71437570.1,79663646.05,45390590.0,54161101.4,2024-03-19,2024-03-21,0.679872,-0.107709,[]
8.8225,8.0485,5.9271,1.2086,1.3335,0.796,0.596925,0.024525,0.635464,,-0.020948,11,2024-03-19,91107628.25,0.0,14.44,2,12.71,2,0.225434,0.225434,20,NONE,60616421.6,highest_box_quality_score_then_days_width_volume_contraction,2024-03-05,BOX_SUPPORT_READY,True,True,12,0.665328,0.136113,"{""bull_context_pass"": true, ""compact_structure"": {""barb_wire_risk"": false, ""direction_change_count"": 0, ""long_shadow_bar_count"": 0, ""reasons"": [], ""risk_tags"": [], ""structure_type"": ""NO_COMPACT""}, ""context"": {""context_type"": ""BULL_CONTEXT"", ""lower_high_count"": 5, ""lower_high_low_sequence_count"": 2, ""lower_low_count"": 4, ""ma20_slope"": 0.30390973497769624, ""passed"": true, ""reasons"": [""BROOKS_BULL_CONTEXT_VALID""], ""risk_tags"": [], ""watch_only"": false}, ""enabled"": true, ""hard_reject"": false, ""metrics"": {""atr_contraction_ratio"": 0.596925, ""avg_body_ratio_5"": 0.024525, ""close_range_5"": 0.047994, ""max_body_ratio_5"": 0.057057, ""price_stability_checks"": {""atr"": true, ""body_avg"": true, ""body_max"": false, ""close_range"": true, ""lower_lows"": false}, ""tail_volume_ratio"": 0.64103, ""volume_slope_10"": -0.067573}, ""passed"": false, ""premium"": false, ""price_stable_pass"": false, ""reasons"": [], ""reject_reasons"": [""BROOKS_SELLING_PRESSURE_NOT_EXHAUSTED"", ""BROOKS_PRICE_NOT_STABLE"", ""BROOKS_SETUP_NOT_FOUND""], ""risk_tags"": [], ""score"": 7, ""selling_pressure"": {""bear_body_contraction_ratio"": 0.210526, ""bear_follow_through_count"": 1, ""bear_follow_through_dates"": [""2024-03-14""], ""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""exhausted"": false, ""max_consecutive_bear_bars"": 3, ""reasons"": [], ""risk_tags"": [""BROOKS_CONSECUTIVE_BEAR_BARS""], ""strong_bear_bar_count"": 1, ""strong_bear_bar_dates"": [""2024-03-13""]}, ""selling_pressure_exhausted"": false, ""setup_pass"": false, ""status"": ""BROOKS_FAILED"", ""structure"": {""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""failed_bear_breakout"": false, ""failed_bear_breakout_date"": """", ""first_recent_low_date"": ""2024-03-07"", ""first_recent_low_price"": 12.73, ""micro_double_bottom"": false, ""orderly_compression_at_support"": false, ""reasons"": [], ""reclaim_date"": """", ""risk_tags"": [], ""second_entry_long_ready"": false, ""second_entry_signal_date"": """", ""second_entry_signal_high"": null, ""second_entry_trigger_price"": null, ""second_low_similarity"": -0.021995, ""second_recent_low_date"": ""2024-03-14"", ""second_recent_low_price"": 12.45, ""setup_types"": []}, ""support_not_broken"": true, ""trade_trigger"": {""breakout_bar_pass"": false, ""breakout_follow_through_pass"": false, ""breakout_pullback_pass"": false, ""failed_bear_breakout_confirmed"": false, ""ready"": false, ""reasons"": [], ""risk_tags"": [], ""second_entry_triggered"": false, ""trigger_price"": null, ""trigger_type"": """", ""trigger_valid_until"": """"}, ""volume_dry_pass"": true}",[],BROOKS_FAILED,True,False,False,7,False,,,,12.97,12.25,3,WATCH_CANDIDATE,observe,13.1,0.046565,300210,0.047994,True,False,"[""compact:small_average_body"", ""compact:close_concentrated"", ""compact:range_overlap"", ""compact:atr_contracted"", ""compact:no_volume_selloff""]","[""COMPACT_MAX_BODY_TOO_LARGE"", ""COMPACT_GAP_TOO_LARGE""]",8,efe8d3b0b9ba183f5b53294b36f68d902eb26f96314bd1b1f4c71725c7016dde,6,2024-03-05,0,,0.34188,13.1,13.1,,0.818181,0.004601,,0,11,10.045,16,True,2024-03-19,"[""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""]",14.97,16.3,15.63,17.63,,,13.605,2024-03-19,2024-03-19,1,new_120d_high,14.44,14.44,True,False,12.6104,,2024-03-19,3,2024-03-19,READY,0.2,13.395,8.7243,12.423,5.818,13.006,10.045,MA20,downgrade,MARKET_STRONG,0.057057,0.033784,False,森远股份,1.1034,3.4153,10,14.44,17.51,False,16,s6ps-f03199f3e7189f9b,1,0.0,2024-03-12,0.0,0.0,0,1,2024-03-05,UNKNOWN,PHASE_VALID,0.0,,0,80472043.65,FORWARD_ADJUSTED,12.423,-0.092798,,0.196221,0.118241,0,[],0.600978,True,10,-0.047965,0.649874,-0.055516,1.47,4.54,4.65,1.33,10,1.1034,3.4153,3.5,10,[],"[""strong=17"", ""pattern=1"", ""support=20"", ""tail=12"", ""objective_rr=10"", ""rs_risk=10""]",13.32,,s6setup-179339c621cd4c0f40fb,2024-03-19,11,2024-03-04,18.1083,1.0,0.199828,1.0,1.85926,S,11.45,VOLUME_LIMIT_UP,11.64,4.2.0,17,12.97,12.97,观察：形态部分满足，等待进一步确认,20,"[""MA20"", ""MA5"", ""RECENT_10_CLOSE_LOW"", ""RECENT_10_LOW""]",20,MA20_SUPPORT,6,12.973,12.2478,13.006,51584976.6,5,True,BOX,BOX,"[""BOX""]",BOX,12,2024-03-13,0.64103,14.44,17.51,17.63,70,539,65385522.0,79938338.35,49075659.0,51584976.6,2024-03-20,2024-03-22,0.64531,-0.067573,[]
63.4581,61.6272,47.5666,5.6914,5.9165,4.802,0.811628,0.009265,0.594116,,0.047923,12,2024-03-21,80613288.6,0.0,104.76,2,95.1,3,0.505176,0.505176,22,NONE,64616826.2,highest_box_quality_score_then_days_width_volume_contraction,2024-03-06,BOX_STABLE,True,True,16,0.801565,0.101577,"{""bull_context_pass"": true, ""compact_structure"": {""barb_wire_risk"": false, ""direction_change_count"": 0, ""long_shadow_bar_count"": 0, ""reasons"": [], ""risk_tags"": [], ""structure_type"": ""NO_COMPACT""}, ""context"": {""context_type"": ""BULL_CONTEXT"", ""lower_high_count"": 4, ""lower_high_low_sequence_count"": 2, ""lower_low_count"": 5, ""ma20_slope"": 0.22455487129274143, ""passed"": true, ""reasons"": [""BROOKS_BULL_CONTEXT_VALID""], ""risk_tags"": [], ""watch_only"": false}, ""enabled"": true, ""hard_reject"": false, ""metrics"": {""atr_contraction_ratio"": 0.811628, ""avg_body_ratio_5"": 0.009265, ""close_range_5"": 0.064093, ""max_body_ratio_5"": 0.023205, ""price_stability_checks"": {""atr"": false, ""body_avg"": true, ""body_max"": true, ""close_range"": true, ""lower_lows"": true}, ""tail_volume_ratio"": 0.749911, ""volume_slope_10"": -0.052201}, ""passed"": false, ""premium"": false, ""price_stable_pass"": false, ""reasons"": [], ""reject_reasons"": [""BROOKS_SELLING_PRESSURE_NOT_EXHAUSTED"", ""BROOKS_PRICE_NOT_STABLE"", ""BROOKS_SETUP_NOT_FOUND""], ""risk_tags"": [], ""score"": 12, ""selling_pressure"": {""bear_body_contraction_ratio"": 5.155556, ""bear_follow_through_count"": 0, ""bear_follow_through_dates"": [], ""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""exhausted"": false, ""max_consecutive_bear_bars"": 3, ""reasons"": [], ""risk_tags"": [""BROOKS_CONSECUTIVE_BEAR_BARS""], ""strong_bear_bar_count"": 0, ""strong_bear_bar_dates"": []}, ""selling_pressure_exhausted"": false, ""setup_pass"": false, ""status"": ""BROOKS_FAILED"", ""structure"": {""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""failed_bear_breakout"": false, ""failed_bear_breakout_date"": """", ""first_recent_low_date"": ""2024-03-08"", ""first_recent_low_price"": 91.82, ""micro_double_bottom"": false, ""orderly_compression_at_support"": false, ""reasons"": [], ""reclaim_date"": """", ""risk_tags"": [], ""second_entry_long_ready"": false, ""second_entry_signal_date"": """", ""second_entry_signal_high"": null, ""second_entry_trigger_price"": null, ""second_low_similarity"": 0.028752, ""second_recent_low_date"": ""2024-03-15"", ""second_recent_low_price"": 94.46, ""setup_types"": []}, ""support_not_broken"": true, ""trade_trigger"": {""breakout_bar_pass"": false, ""breakout_follow_through_pass"": false, ""breakout_pullback_pass"": false, ""failed_bear_breakout_confirmed"": false, ""ready"": false, ""reasons"": [], ""risk_tags"": [], ""second_entry_triggered"": false, ""trigger_price"": null, ""trigger_type"": """", ""trigger_valid_until"": """"}, ""volume_dry_pass"": true}",[],BROOKS_FAILED,True,False,False,12,False,,,,96.78,93.37,3,KEY_CANDIDATE,highlight,99.98,0.063113,601127,0.064093,True,False,"[""compact:small_average_body"", ""compact:no_large_body"", ""compact:range_overlap"", ""compact:no_volume_selloff""]","[""COMPACT_CLOSE_RANGE_TOO_WIDE"", ""COMPACT_GAP_TOO_LARGE"", ""COMPACT_ATR_NOT_CONTRACTED""]",6,efe8d3b0b9ba183f5b53294b36f68d902eb26f96314bd1b1f4c71725c7016dde,10,2024-03-01,0,,0.0,99.98,99.98,,0.572927,-0.031671,,0,15,77.0416,20,True,2024-03-21,"[""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""]",106.17,112.43,109.3,118.69,,,97.24,2024-03-21,2024-03-21,1,new_120d_high,104.76,104.76,True,False,95.0727,,2024-03-21,3,2024-03-21,READY,0.1,100.967,77.0326,95.0475,55.7594,101.92,77.0416,MA20,downgrade,MARKET_STRONG,0.023205,0.046216,True,赛力斯,1.2746,3.6364,10,104.76,119.55,True,20,s6ps-f03199f3e7189f9b,2,0.0,2024-03-14,0.0,0.0,0,1,2024-03-01,UNKNOWN,PHASE_VALID,0.0,,0,77227026.45,FORWARD_ADJUSTED,95.0475,-0.045628,,0.154599,0.12286,0,[],0.37183,True,10,0.041567,0.398909,0.006848,7.98,22.77,21.91,6.26,10,1.2746,3.6364,3.5,10,[],"[""strong=17"", ""pattern=1"", ""support=18"", ""tail=20"", ""objective_rr=10"", ""rs_risk=10""]",101.9,,s6setup-d3a8809dcb194c286c7f,2024-03-21,15,2024-02-29,95.0767,1.0,0.100036,1.0,1.653503,S,83.58,VOLUME_LIMIT_UP,90.52,4.2.0,17,96.78,96.78,重点观察：等待支撑低吸或突破确认,16,"[""MA20"", ""RECENT_10_CLOSE_LOW""]",18,MA20_SUPPORT,3,96.7801,93.3653,101.92,57913418.8,5,True,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,20,2024-03-15,0.749911,104.76,119.55,118.69,76,541,62876759.0,76316647.25,44641025.6667,57913418.8,2024-03-22,2024-03-26,0.758857,-0.052201,[]
7.4464,8.2028,5.9018,1.0379,1.249,0.848,0.678943,0.018396,0.881618,,-0.027778,9,2024-03-22,62919272.3333,0.0,13.87,2,12.69,2,0.20339,0.20339,22,BOX_COMPACT_READY,49678881.0,highest_box_quality_score_then_days_width_volume_contraction,2024-03-12,BOX_SUPPORT_READY,True,True,12,0.789565,0.092987,"{""bull_context_pass"": true, ""compact_structure"": {""barb_wire_risk"": false, ""direction_change_count"": 2, ""long_shadow_bar_count"": 4, ""reasons"": [""BROOKS_COMPACT_ORDERLY""], ""risk_tags"": [], ""structure_type"": ""COMPACT_ORDERLY""}, ""context"": {""context_type"": ""BULL_CONTEXT"", ""lower_high_count"": 5, ""lower_high_low_sequence_count"": 2, ""lower_low_count"": 5, ""ma20_slope"": 0.26001463771651645, ""passed"": true, ""reasons"": [""BROOKS_BULL_CONTEXT_VALID""], ""risk_tags"": [], ""watch_only"": false}, ""enabled"": true, ""hard_reject"": false, ""metrics"": {""atr_contraction_ratio"": 0.678943, ""avg_body_ratio_5"": 0.018396, ""close_range_5"": 0.036392, ""max_body_ratio_5"": 0.032483, ""price_stability_checks"": {""atr"": true, ""body_avg"": true, ""body_max"": true, ""close_range"": true, ""lower_lows"": true}, ""tail_volume_ratio"": 0.639576, ""volume_slope_10"": -0.051328}, ""passed"": true, ""premium"": true, ""price_stable_pass"": true, ""reasons"": [""BROOKS_TAIL_PATH_PASSED""], ""reject_reasons"": [], ""risk_tags"": [], ""score"": 18, ""selling_pressure"": {""bear_body_contraction_ratio"": 0.625, ""bear_follow_through_count"": 0, ""bear_follow_through_dates"": [], ""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""exhausted"": true, ""max_consecutive_bear_bars"": 1, ""reasons"": [""BROOKS_SELLING_PRESSURE_EXHAUSTED""], ""risk_tags"": [], ""strong_bear_bar_count"": 0, ""strong_bear_bar_dates"": []}, ""selling_pressure_exhausted"": true, ""setup_pass"": true, ""status"": ""BROOKS_FAILED_BREAKOUT_READY"", ""structure"": {""bear_follow_through_failed"": false, ""bear_follow_through_failed_date"": """", ""failed_bear_breakout"": true, ""failed_bear_breakout_date"": ""2024-03-21"", ""first_recent_low_date"": ""2024-03-14"", ""first_recent_low_price"": 12.45, ""micro_double_bottom"": true, ""orderly_compression_at_support"": true, ""reasons"": [], ""reclaim_date"": ""2024-03-22"", ""risk_tags"": [], ""second_entry_long_ready"": false, ""second_entry_signal_date"": """", ""second_entry_signal_high"": null, ""second_entry_trigger_price"": null, ""second_low_similarity"": -0.005622, ""second_recent_low_date"": ""2024-03-20"", ""second_recent_low_price"": 12.38, ""setup_types"": [""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT"", ""ORDERLY_COMPRESSION_AT_SUPPORT""]}, ""support_not_broken"": true, ""trade_trigger"": {""breakout_bar_pass"": false, ""breakout_follow_through_pass"": false, ""breakout_pullback_pass"": false, ""failed_bear_breakout_confirmed"": true, ""ready"": true, ""reasons"": [""BROOKS_FAILED_BREAKOUT_CONFIRMED""], ""risk_tags"": [], ""second_entry_triggered"": false, ""trigger_price"": 13.33, ""trigger_type"": ""BROOKS_FAILED_BREAKOUT_READY"", ""trigger_valid_until"": ""2024-03-21""}, ""volume_dry_pass"": true}","[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT"", ""ORDERLY_COMPRESSION_AT_SUPPORT""]",BROOKS_FAILED_BREAKOUT_READY,True,True,True,18,True,BROOKS_FAILED_BREAKOUT_READY,13.33,2024-03-21,13.09,12.47,3,WATCH_CANDIDATE,observe,12.93,0.035576,300210,0.036392,True,True,"[""compact:small_average_body"", ""compact:no_large_body"", ""compact:close_concentrated"", ""compact:range_overlap"", ""compact:no_large_gap"", ""compact:atr_contracted"", ""compact:no_volume_selloff""]",[],10,efe8d3b0b9ba183f5b53294b36f68d902eb26f96314bd1b1f4c71725c7016dde,9,2024-03-05,0,,0.712766,12.93,12.93,,0.635088,0.022943,,0,14,10.2282,16,True,2024-03-22,"[""SIGNAL_AFTER_CLOSE"", ""NEXT_TRADING_DAY_ONLY"", ""DO_NOT_CHASE_ABOVE_BUY_ZONE"", ""ONE_WORD_LIMIT_UP_NO_FILL"", ""T1_STOP_UNAVAILABLE_ON_BUY_DAY"", ""LIMIT_DOWN_STOP_MAY_NOT_FILL"", ""PRICE_BASIS_FORWARD_ADJUSTED"", ""SLIPPAGE_COMMISSION_TAX_NOT_INCLUDED_IN_SIGNAL_RR""]",14.4,15.39,14.9,16.37,,,13.32,2024-03-22,2024-03-22,0,new_120d_high,14.44,14.44,True,False,12.777,,2024-03-22,4,2024-03-22,BUY_ZONE,0.2,13.16,8.9587,12.912,5.9328,12.88,10.2282,MA20,downgrade,MARKET_STRONG,0.032483,0.023664,True,森远股份,1.5356,4.222,10,14.44,17.08,False,16,s6ps-f03199f3e7189f9b,2,0.0,2024-03-15,0.0,0.0,0,1,2024-03-05,UNKNOWN,PHASE_VALID,0.0,,0,80667837.95,FORWARD_ADJUSTED,12.912,-0.104571,,0.21487,0.125194,0,[],0.14903,True,8,-0.038662,0.164865,0.005443,1.51,4.15,3.44,0.98,8,1.5356,4.222,3.5,10,[],"[""strong=17"", ""pattern=1"", ""support=20"", ""tail=18"", ""objective_rr=10"", ""rs_risk=8""]",12.95,,s6setup-34ead3d1be0fa4bc244f,2024-03-22,14,2024-03-04,18.1083,1.0,0.199828,1.0,1.85926,S,11.45,VOLUME_LIMIT_UP,11.95,4.2.0,17,12.93,12.93,观察：形态部分满足，等待进一步确认,20,"[""MA10"", ""MA20"", ""MA5"", ""RECENT_10_CLOSE_LOW"", ""RECENT_10_LOW""]",20,MA20_SUPPORT,7,13.0884,12.4656,12.88,51593224.2,5,True,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,18,2024-03-18,0.639576,14.44,17.08,16.37,74,542,56104822.9,77534062.4,48641251.3333,51593224.2,2024-03-25,2024-03-27,0.665427,-0.051328,[]
